cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,selected_params,selected_threshold,inner_cv_auroc,n_train_subjects,n_validation_subjects
standard_cv,face_self_intro_native,face,,self_intro,age_only,random_forest,20260707,1,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.6154736242541555,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_only,random_forest,20260707,1,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.6219022072009772,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_only,random_forest,20260707,1,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.6169651422161853,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_only,random_forest,20260707,1,4,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.5,0.6201104925013843,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_only,hist_gradient_boosting,20260707,1,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.5,0.6263166406746377,2860,712
standard_cv,face_self_intro_native,face,,self_intro,age_only,hist_gradient_boosting,20260707,1,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.6155384551266172,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_only,hist_gradient_boosting,20260707,1,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.5,0.6202285884304128,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_only,hist_gradient_boosting,20260707,1,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.6178942655343965,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_only,hist_gradient_boosting,20260707,1,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.45,0.6182940504572383,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_only,logistic_regression,20260707,1,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.5850854848957431,2860,712
standard_cv,face_self_intro_native,face,,self_intro,sex_only,logistic_regression,20260707,1,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.5827910500980568,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_only,logistic_regression,20260707,1,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.582111920930811,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_only,logistic_regression,20260707,1,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.5835567211806478,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_only,logistic_regression,20260707,1,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.582333305530649,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_only,random_forest,20260707,1,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5863342574943684,2860,712
standard_cv,face_self_intro_native,face,,self_intro,sex_only,random_forest,20260707,1,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.5832165026985852,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_only,random_forest,20260707,1,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.582111920930811,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_only,random_forest,20260707,1,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5840224427939584,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_only,random_forest,20260707,1,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.5989546769907301,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_only,hist_gradient_boosting,20260707,1,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.4,0.5846647028244671,2860,712
standard_cv,face_self_intro_native,face,,self_intro,sex_only,hist_gradient_boosting,20260707,1,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.4,0.582369938850595,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_only,hist_gradient_boosting,20260707,1,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.4,0.582111920930811,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_only,hist_gradient_boosting,20260707,1,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.4,0.5831376877240887,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_only,hist_gradient_boosting,20260707,1,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.4,0.5822461325307625,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_only,logistic_regression,20260707,1,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6357786056720385,2860,712
standard_cv,face_self_intro_native,face,,self_intro,grade_only,logistic_regression,20260707,1,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6317525405598146,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_only,logistic_regression,20260707,1,2,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6272365764733366,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_only,logistic_regression,20260707,1,3,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.6362256018132404,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_only,logistic_regression,20260707,1,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.6317913848748764,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_only,random_forest,20260707,1,0,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.5,0.6347010916652228,2860,712
standard_cv,face_self_intro_native,face,,self_intro,grade_only,random_forest,20260707,1,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.5,0.6310946808584534,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_only,random_forest,20260707,1,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.6272458743553954,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_only,random_forest,20260707,1,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.6373722165448907,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_only,random_forest,20260707,1,4,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.5,0.6323121059838328,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_only,hist_gradient_boosting,20260707,1,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.5,0.6362126725581934,2860,712
standard_cv,face_self_intro_native,face,,self_intro,grade_only,hist_gradient_boosting,20260707,1,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.5,0.632039359285749,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_only,hist_gradient_boosting,20260707,1,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.5,0.6274957549357226,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_only,hist_gradient_boosting,20260707,1,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.6363688561575589,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_only,hist_gradient_boosting,20260707,1,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.5,0.6325507456911632,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_group_only,logistic_regression,20260707,1,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.3,0.589791197366141,2860,712
standard_cv,face_self_intro_native,face,,self_intro,grade_group_only,logistic_regression,20260707,1,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.35,0.5910176247357564,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_group_only,logistic_regression,20260707,1,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.3,0.5916692720107019,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_group_only,logistic_regression,20260707,1,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.3,0.6009670538207151,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_group_only,logistic_regression,20260707,1,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.3,0.5915991293126018,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_group_only,random_forest,20260707,1,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.3,0.5881513891295558,2860,712
standard_cv,face_self_intro_native,face,,self_intro,grade_group_only,random_forest,20260707,1,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.3,0.5862079843850213,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_group_only,random_forest,20260707,1,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.3,0.5917913067127222,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_group_only,random_forest,20260707,1,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.3,0.6019895534524297,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_group_only,random_forest,20260707,1,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.3,0.591718449166267,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_group_only,hist_gradient_boosting,20260707,1,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.3,0.5903641772078785,2860,712
standard_cv,face_self_intro_native,face,,self_intro,grade_group_only,hist_gradient_boosting,20260707,1,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.35,0.5914291850064716,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_group_only,hist_gradient_boosting,20260707,1,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.3,0.5916692720107019,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_group_only,hist_gradient_boosting,20260707,1,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.3,0.6015371713124766,2857,715
standard_cv,face_self_intro_native,face,,self_intro,grade_group_only,hist_gradient_boosting,20260707,1,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.3,0.592008060461571,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex,logistic_regression,20260707,2,0,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.6544974874371859,2860,712
standard_cv,face_self_intro_native,face,,self_intro,age_sex,logistic_regression,20260707,2,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.655117702764342,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex,logistic_regression,20260707,2,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.654772544748963,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex,logistic_regression,20260707,2,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.658842388902486,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex,logistic_regression,20260707,2,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.652033766360142,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex,random_forest,20260707,2,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.55,0.6599716975683012,2860,712
standard_cv,face_self_intro_native,face,,self_intro,age_sex,random_forest,20260707,2,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.6573448168875161,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex,random_forest,20260707,2,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.6633855796822681,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex,random_forest,20260707,2,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.55,0.6623106519754601,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex,random_forest,20260707,2,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.55,0.6558233301591936,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex,hist_gradient_boosting,20260707,2,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.45,0.6598229654017213,2860,712
standard_cv,face_self_intro_native,face,,self_intro,age_sex,hist_gradient_boosting,20260707,2,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.45,0.6575135508100386,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex,hist_gradient_boosting,20260707,2,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.6633582671537208,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex,hist_gradient_boosting,20260707,2,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.55,0.6621656576998342,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex,hist_gradient_boosting,20260707,2,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.6555047577343593,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_grade,logistic_regression,20260707,2,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6396782764396697,2860,712
standard_cv,face_self_intro_native,face,,self_intro,age_grade,logistic_regression,20260707,2,1,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.6361607504636567,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_grade,logistic_regression,20260707,2,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6303121415230627,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_grade,logistic_regression,20260707,2,3,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6373417677470093,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_grade,logistic_regression,20260707,2,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.6367344704631231,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_grade,random_forest,20260707,2,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.6373462138277596,2860,712
standard_cv,face_self_intro_native,face,,self_intro,age_grade,random_forest,20260707,2,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.6231913923124478,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_grade,random_forest,20260707,2,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.6283883516133568,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_grade,random_forest,20260707,2,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.6347950882899143,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_grade,random_forest,20260707,2,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.6339814254899644,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_grade,hist_gradient_boosting,20260707,2,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.6369736614105007,2860,712
standard_cv,face_self_intro_native,face,,self_intro,age_grade,hist_gradient_boosting,20260707,2,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.4,0.6230669401912048,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_grade,hist_gradient_boosting,20260707,2,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.5,0.6284583762876113,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_grade,hist_gradient_boosting,20260707,2,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.6337177808220131,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_grade,hist_gradient_boosting,20260707,2,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.5,0.6332591349194764,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_grade,logistic_regression,20260707,2,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6638242938832092,2860,712
standard_cv,face_self_intro_native,face,,self_intro,sex_grade,logistic_regression,20260707,2,1,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.6640140034684516,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_grade,logistic_regression,20260707,2,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.659983135966416,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_grade,logistic_regression,20260707,2,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.6673028048852632,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_grade,logistic_regression,20260707,2,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.6618049618524001,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_grade,random_forest,20260707,2,0,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.5,0.6629278576792004,2860,712
standard_cv,face_self_intro_native,face,,self_intro,sex_grade,random_forest,20260707,2,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.6642553826989557,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_grade,random_forest,20260707,2,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.6632478548042737,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_grade,random_forest,20260707,2,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.6675498751309299,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_grade,random_forest,20260707,2,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.55,0.6640737767398109,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_grade,hist_gradient_boosting,20260707,2,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.5,0.6638179402760932,2860,712
standard_cv,face_self_intro_native,face,,self_intro,sex_grade,hist_gradient_boosting,20260707,2,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.6638669763112623,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_grade,hist_gradient_boosting,20260707,2,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.6628788451100696,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_grade,hist_gradient_boosting,20260707,2,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.45,0.6670928531741568,2857,715
standard_cv,face_self_intro_native,face,,self_intro,sex_grade,hist_gradient_boosting,20260707,2,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.55,0.663441265670867,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade,logistic_regression,20260707,3,0,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.6678308207705193,2860,712
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade,logistic_regression,20260707,3,1,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.667173640230335,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade,logistic_regression,20260707,3,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.6627942924950982,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade,logistic_regression,20260707,3,3,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.6694145015154802,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade,logistic_regression,20260707,3,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.6654369771068063,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade,random_forest,20260707,3,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.55,0.6628900248368278,2860,712
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade,random_forest,20260707,3,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.6569066296513257,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade,random_forest,20260707,3,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.665248352240964,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade,random_forest,20260707,3,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.55,0.6682409178485633,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade,random_forest,20260707,3,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.6635837544281566,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade,hist_gradient_boosting,20260707,3,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.5,0.6660307283544157,2860,712
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade,hist_gradient_boosting,20260707,3,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.6570151634779912,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade,hist_gradient_boosting,20260707,3,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.6635907142051879,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade,hist_gradient_boosting,20260707,3,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.55,0.6665151959800626,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade,hist_gradient_boosting,20260707,3,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.663773739437876,2857,715
standard_cv,face_self_intro_native,face,,self_intro,age_sex_grade_group,logistic_regression,20260707,4,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6675278692312135,2860,712
