task,model,fold,split,L_id,label
rest,inceptiontime,2,train,L1516,1
rest,inceptiontime,2,train,L1517,0
rest,inceptiontime,2,train,L1518,1
rest,inceptiontime,2,train,L1520,0
rest,inceptiontime,2,train,L1539,0
rest,inceptiontime,2,train,L1540,0
rest,inceptiontime,2,train,L1541,0
rest,inceptiontime,2,train,L1543,0
rest,inceptiontime,2,train,L1544,0
rest,inceptiontime,2,train,L1545,1
rest,inceptiontime,2,train,L1546,0
rest,inceptiontime,2,train,L1547,1
rest,inceptiontime,2,train,L1549,0
rest,inceptiontime,2,train,L1550,1
rest,inceptiontime,2,train,L1551,0
rest,inceptiontime,2,train,L1553,0
rest,inceptiontime,2,train,L1554,0
rest,inceptiontime,2,train,L1555,0
rest,inceptiontime,2,train,L1556,0
rest,inceptiontime,2,train,L1557,0
rest,inceptiontime,2,train,L1558,1
rest,inceptiontime,2,train,L1560,0
rest,inceptiontime,2,train,L1562,1
rest,inceptiontime,2,train,L1564,1
rest,inceptiontime,2,train,L1565,1
rest,inceptiontime,2,train,L1568,0
rest,inceptiontime,2,train,L1569,1
rest,inceptiontime,2,train,L1570,1
rest,inceptiontime,2,train,L1572,0
rest,inceptiontime,2,train,L1573,1
rest,inceptiontime,2,train,L1575,0
rest,inceptiontime,2,train,L1576,0
rest,inceptiontime,2,train,L1577,1
rest,inceptiontime,2,train,L1578,1
rest,inceptiontime,2,train,L1579,0
rest,inceptiontime,2,train,L1580,0
rest,inceptiontime,2,train,L1581,0
rest,inceptiontime,2,train,L1582,1
rest,inceptiontime,2,train,L1583,0
rest,inceptiontime,2,train,L1584,1
rest,inceptiontime,2,train,L1586,0
rest,inceptiontime,2,train,L1587,1
rest,inceptiontime,2,train,L1588,0
rest,inceptiontime,2,train,L1589,0
rest,inceptiontime,2,train,L1590,1
rest,inceptiontime,2,train,L1591,0
rest,inceptiontime,2,train,L1593,0
rest,inceptiontime,2,train,L1597,1
rest,inceptiontime,2,train,L1598,1
rest,inceptiontime,2,train,L1600,0
rest,inceptiontime,2,train,L1601,1
rest,inceptiontime,2,train,L1602,0
rest,inceptiontime,2,train,L1606,1
rest,inceptiontime,2,train,L1608,1
rest,inceptiontime,2,train,L1609,0
rest,inceptiontime,2,train,L1610,0
rest,inceptiontime,2,train,L1612,0
rest,inceptiontime,2,train,L1613,1
rest,inceptiontime,2,train,L1615,1
rest,inceptiontime,2,train,L1616,0
rest,inceptiontime,2,train,L1618,0
rest,inceptiontime,2,train,L1619,0
rest,inceptiontime,2,train,L1620,0
rest,inceptiontime,2,train,L1622,1
rest,inceptiontime,2,train,L1623,0
rest,inceptiontime,2,train,L1624,1
rest,inceptiontime,2,train,L1625,0
rest,inceptiontime,2,train,L1627,0
rest,inceptiontime,2,train,L1628,0
rest,inceptiontime,2,train,L1629,1
rest,inceptiontime,2,train,L1630,0
rest,inceptiontime,2,train,L1632,0
rest,inceptiontime,2,train,L1633,0
rest,inceptiontime,2,train,L1635,0
rest,inceptiontime,2,train,L1636,0
rest,inceptiontime,2,train,L1637,0
rest,inceptiontime,2,train,L1638,0
rest,inceptiontime,2,train,L1639,1
rest,inceptiontime,2,train,L1643,0
rest,inceptiontime,2,train,L1648,1
rest,inceptiontime,2,train,L1649,0
rest,inceptiontime,2,train,L1650,0
rest,inceptiontime,2,train,L1651,0
rest,inceptiontime,2,train,L1652,0
rest,inceptiontime,2,train,L1654,0
rest,inceptiontime,2,train,L1655,0
rest,inceptiontime,2,train,L1656,0
rest,inceptiontime,2,train,L1657,1
rest,inceptiontime,2,train,L1658,0
rest,inceptiontime,2,train,L1659,0
rest,inceptiontime,2,train,L1660,0
rest,inceptiontime,2,train,L1662,1
rest,inceptiontime,2,train,L1663,1
rest,inceptiontime,2,train,L1666,1
rest,inceptiontime,2,train,L1667,0
rest,inceptiontime,2,train,L1668,1
rest,inceptiontime,2,train,L1673,0
rest,inceptiontime,2,train,L1676,0
rest,inceptiontime,2,train,L1677,1
rest,inceptiontime,2,train,L1678,0
rest,inceptiontime,2,train,L1680,0
rest,inceptiontime,2,train,L1683,0
rest,inceptiontime,2,train,L1684,0
rest,inceptiontime,2,train,L1685,1
rest,inceptiontime,2,train,L169,0
rest,inceptiontime,2,train,L170,0
rest,inceptiontime,2,train,L171,1
rest,inceptiontime,2,train,L172,0
rest,inceptiontime,2,train,L1725,1
rest,inceptiontime,2,train,L1726,1
rest,inceptiontime,2,train,L1727,1
rest,inceptiontime,2,train,L1728,0
rest,inceptiontime,2,train,L1729,0
rest,inceptiontime,2,train,L1731,1
rest,inceptiontime,2,train,L1732,1
rest,inceptiontime,2,train,L1733,0
rest,inceptiontime,2,train,L1736,0
rest,inceptiontime,2,train,L1737,1
rest,inceptiontime,2,train,L174,0
rest,inceptiontime,2,train,L1740,0
rest,inceptiontime,2,train,L1741,1
rest,inceptiontime,2,train,L1742,0
rest,inceptiontime,2,train,L1743,0
rest,inceptiontime,2,train,L1744,1
rest,inceptiontime,2,train,L1746,1
rest,inceptiontime,2,train,L1747,1
rest,inceptiontime,2,train,L1748,0
rest,inceptiontime,2,train,L1749,1
rest,inceptiontime,2,train,L175,0
rest,inceptiontime,2,train,L1750,1
rest,inceptiontime,2,train,L1753,0
rest,inceptiontime,2,train,L1755,0
rest,inceptiontime,2,train,L1756,0
rest,inceptiontime,2,train,L1758,0
rest,inceptiontime,2,train,L1759,1
rest,inceptiontime,2,train,L176,0
rest,inceptiontime,2,train,L1760,1
rest,inceptiontime,2,train,L1761,1
rest,inceptiontime,2,train,L1762,1
rest,inceptiontime,2,train,L1765,0
rest,inceptiontime,2,train,L1766,1
rest,inceptiontime,2,train,L1767,0
rest,inceptiontime,2,train,L1768,0
rest,inceptiontime,2,train,L177,0
rest,inceptiontime,2,train,L1770,1
rest,inceptiontime,2,train,L1771,1
rest,inceptiontime,2,train,L1773,1
rest,inceptiontime,2,train,L1774,0
rest,inceptiontime,2,train,L1775,0
rest,inceptiontime,2,train,L1776,1
rest,inceptiontime,2,train,L1778,0
rest,inceptiontime,2,train,L1782,0
rest,inceptiontime,2,train,L1784,0
rest,inceptiontime,2,train,L1786,1
rest,inceptiontime,2,train,L1788,1
rest,inceptiontime,2,train,L1789,1
rest,inceptiontime,2,train,L179,0
rest,inceptiontime,2,train,L1790,0
rest,inceptiontime,2,train,L1791,0
rest,inceptiontime,2,train,L1795,0
rest,inceptiontime,2,train,L1798,1
rest,inceptiontime,2,train,L1799,0
rest,inceptiontime,2,train,L1800,1
rest,inceptiontime,2,train,L1803,0
rest,inceptiontime,2,train,L1804,1
rest,inceptiontime,2,train,L1805,0
rest,inceptiontime,2,train,L1806,0
rest,inceptiontime,2,train,L1807,0
rest,inceptiontime,2,train,L1809,0
rest,inceptiontime,2,train,L181,0
rest,inceptiontime,2,train,L1812,0
rest,inceptiontime,2,train,L1813,0
rest,inceptiontime,2,train,L1816,1
rest,inceptiontime,2,train,L1817,1
rest,inceptiontime,2,train,L1818,0
rest,inceptiontime,2,train,L182,0
rest,inceptiontime,2,train,L1823,0
rest,inceptiontime,2,train,L183,0
rest,inceptiontime,2,train,L1830,0
rest,inceptiontime,2,train,L1832,0
rest,inceptiontime,2,train,L1833,0
rest,inceptiontime,2,train,L1835,0
rest,inceptiontime,2,train,L1836,0
rest,inceptiontime,2,train,L1838,0
rest,inceptiontime,2,train,L184,1
rest,inceptiontime,2,train,L1850,0
rest,inceptiontime,2,train,L1852,0
rest,inceptiontime,2,train,L1854,0
rest,inceptiontime,2,train,L1855,1
rest,inceptiontime,2,train,L1860,0
rest,inceptiontime,2,train,L1865,1
rest,inceptiontime,2,train,L1876,0
rest,inceptiontime,2,train,L1877,0
rest,inceptiontime,2,train,L1878,1
rest,inceptiontime,2,train,L1879,0
rest,inceptiontime,2,train,L1881,0
rest,inceptiontime,2,train,L1891,0
rest,inceptiontime,2,train,L1892,0
rest,inceptiontime,2,train,L1893,0
rest,inceptiontime,2,train,L1894,1
rest,inceptiontime,2,train,L1895,0
rest,inceptiontime,2,train,L1896,0
rest,inceptiontime,2,train,L1898,0
rest,inceptiontime,2,train,L1899,1
rest,inceptiontime,2,train,L190,0
rest,inceptiontime,2,train,L1903,1
rest,inceptiontime,2,train,L1904,1
rest,inceptiontime,2,train,L1905,1
rest,inceptiontime,2,train,L1906,0
rest,inceptiontime,2,train,L1907,0
rest,inceptiontime,2,train,L1909,1
rest,inceptiontime,2,train,L1910,1
rest,inceptiontime,2,train,L192,1
rest,inceptiontime,2,train,L194,1
rest,inceptiontime,2,train,L196,1
rest,inceptiontime,2,train,L198,0
rest,inceptiontime,2,train,L2059,0
rest,inceptiontime,2,train,L2060,0
rest,inceptiontime,2,train,L2061,0
rest,inceptiontime,2,train,L2062,0
rest,inceptiontime,2,train,L2064,0
rest,inceptiontime,2,train,L2065,1
rest,inceptiontime,2,train,L2066,0
rest,inceptiontime,2,train,L2067,0
rest,inceptiontime,2,train,L2068,0
rest,inceptiontime,2,train,L2072,1
rest,inceptiontime,2,train,L2077,0
rest,inceptiontime,2,train,L2079,0
rest,inceptiontime,2,train,L208,0
rest,inceptiontime,2,train,L2080,0
rest,inceptiontime,2,train,L2082,1
rest,inceptiontime,2,train,L2083,1
rest,inceptiontime,2,train,L2085,0
rest,inceptiontime,2,train,L2087,1
rest,inceptiontime,2,train,L2089,1
rest,inceptiontime,2,train,L2090,1
rest,inceptiontime,2,train,L2091,0
rest,inceptiontime,2,train,L2092,1
rest,inceptiontime,2,train,L2093,1
rest,inceptiontime,2,train,L2094,1
rest,inceptiontime,2,train,L2095,0
rest,inceptiontime,2,train,L2096,0
rest,inceptiontime,2,train,L2097,0
rest,inceptiontime,2,train,L2098,1
rest,inceptiontime,2,train,L210,1
rest,inceptiontime,2,train,L2100,0
rest,inceptiontime,2,train,L2102,0
rest,inceptiontime,2,train,L2103,0
rest,inceptiontime,2,train,L2104,0
rest,inceptiontime,2,train,L2105,1
rest,inceptiontime,2,train,L2106,0
rest,inceptiontime,2,train,L2107,1
rest,inceptiontime,2,train,L2108,0
rest,inceptiontime,2,train,L2110,0
rest,inceptiontime,2,train,L2111,1
rest,inceptiontime,2,train,L2112,0
rest,inceptiontime,2,train,L2113,0
rest,inceptiontime,2,train,L2114,0
rest,inceptiontime,2,train,L2115,0
rest,inceptiontime,2,train,L2116,0
rest,inceptiontime,2,train,L2117,0
rest,inceptiontime,2,train,L2120,1
rest,inceptiontime,2,train,L2128,0
rest,inceptiontime,2,train,L2147,0
rest,inceptiontime,2,train,L2150,1
rest,inceptiontime,2,train,L2152,0
rest,inceptiontime,2,train,L2154,0
rest,inceptiontime,2,train,L2167,0
rest,inceptiontime,2,train,L2169,1
rest,inceptiontime,2,train,L2171,0
rest,inceptiontime,2,train,L2172,0
rest,inceptiontime,2,train,L2173,0
rest,inceptiontime,2,train,L2176,0
rest,inceptiontime,2,train,L2180,0
rest,inceptiontime,2,train,L2181,0
rest,inceptiontime,2,train,L2182,0
rest,inceptiontime,2,train,L2183,0
rest,inceptiontime,2,train,L2185,0
rest,inceptiontime,2,train,L2188,1
rest,inceptiontime,2,train,L2190,1
rest,inceptiontime,2,train,L2192,0
rest,inceptiontime,2,train,L2194,0
rest,inceptiontime,2,train,L2196,0
rest,inceptiontime,2,train,L220,1
rest,inceptiontime,2,train,L2201,1
rest,inceptiontime,2,train,L2202,1
rest,inceptiontime,2,train,L2203,1
rest,inceptiontime,2,train,L2204,0
rest,inceptiontime,2,train,L2206,0
rest,inceptiontime,2,train,L2207,0
rest,inceptiontime,2,train,L222,0
rest,inceptiontime,2,train,L2226,0
rest,inceptiontime,2,train,L2231,0
rest,inceptiontime,2,train,L2232,0
rest,inceptiontime,2,train,L2235,0
rest,inceptiontime,2,train,L2242,0
rest,inceptiontime,2,train,L2243,0
rest,inceptiontime,2,train,L225,0
rest,inceptiontime,2,train,L226,0
rest,inceptiontime,2,train,L242,0
rest,inceptiontime,2,train,L243,0
rest,inceptiontime,2,train,L247,0
rest,inceptiontime,2,train,L248,0
rest,inceptiontime,2,train,L249,0
rest,inceptiontime,2,train,L2497,0
rest,inceptiontime,2,train,L2498,0
rest,inceptiontime,2,train,L250,1
rest,inceptiontime,2,train,L2501,1
rest,inceptiontime,2,train,L2502,0
rest,inceptiontime,2,train,L2505,1
rest,inceptiontime,2,train,L2507,0
rest,inceptiontime,2,train,L2508,1
rest,inceptiontime,2,train,L2513,1
rest,inceptiontime,2,train,L2516,0
rest,inceptiontime,2,train,L2519,1
rest,inceptiontime,2,train,L252,1
rest,inceptiontime,2,train,L2530,1
rest,inceptiontime,2,train,L2545,1
rest,inceptiontime,2,train,L255,0
rest,inceptiontime,2,train,L2553,1
rest,inceptiontime,2,train,L2556,0
rest,inceptiontime,2,train,L2558,0
rest,inceptiontime,2,train,L2559,0
rest,inceptiontime,2,train,L256,0
rest,inceptiontime,2,train,L2561,0
rest,inceptiontime,2,train,L2562,0
rest,inceptiontime,2,train,L2568,0
rest,inceptiontime,2,train,L257,1
rest,inceptiontime,2,train,L2570,1
rest,inceptiontime,2,train,L2571,0
rest,inceptiontime,2,train,L258,0
rest,inceptiontime,2,train,L2584,0
rest,inceptiontime,2,train,L2585,0
rest,inceptiontime,2,train,L259,1
rest,inceptiontime,2,train,L260,0
rest,inceptiontime,2,train,L264,0
rest,inceptiontime,2,train,L2718,0
rest,inceptiontime,2,train,L273,1
rest,inceptiontime,2,train,L274,1
rest,inceptiontime,2,train,L2747,1
rest,inceptiontime,2,train,L275,1
rest,inceptiontime,2,train,L2751,0
rest,inceptiontime,2,train,L2752,1
rest,inceptiontime,2,train,L2753,0
rest,inceptiontime,2,train,L276,0
rest,inceptiontime,2,train,L2761,1
rest,inceptiontime,2,train,L2764,1
rest,inceptiontime,2,train,L2765,0
rest,inceptiontime,2,train,L2768,1
rest,inceptiontime,2,train,L277,0
rest,inceptiontime,2,train,L2770,0
rest,inceptiontime,2,train,L2773,0
rest,inceptiontime,2,train,L2776,1
rest,inceptiontime,2,train,L2777,0
rest,inceptiontime,2,train,L2778,0
rest,inceptiontime,2,train,L2780,0
rest,inceptiontime,2,train,L2782,0
rest,inceptiontime,2,train,L2783,0
rest,inceptiontime,2,train,L2784,0
rest,inceptiontime,2,train,L2785,0
rest,inceptiontime,2,train,L2786,0
rest,inceptiontime,2,train,L2788,0
rest,inceptiontime,2,train,L2789,0
rest,inceptiontime,2,train,L279,1
rest,inceptiontime,2,train,L2790,1
rest,inceptiontime,2,train,L2792,0
rest,inceptiontime,2,train,L2793,0
rest,inceptiontime,2,train,L2795,1
rest,inceptiontime,2,train,L2796,1
rest,inceptiontime,2,train,L2797,0
rest,inceptiontime,2,train,L2798,0
rest,inceptiontime,2,train,L2799,0
rest,inceptiontime,2,train,L280,0
rest,inceptiontime,2,train,L2802,1
rest,inceptiontime,2,train,L2804,0
rest,inceptiontime,2,train,L2805,1
rest,inceptiontime,2,train,L2806,0
rest,inceptiontime,2,train,L2809,1
rest,inceptiontime,2,train,L281,1
rest,inceptiontime,2,train,L2811,0
rest,inceptiontime,2,train,L2817,0
rest,inceptiontime,2,train,L2819,0
rest,inceptiontime,2,train,L282,0
rest,inceptiontime,2,train,L283,1
rest,inceptiontime,2,train,L2830,0
rest,inceptiontime,2,train,L2832,0
rest,inceptiontime,2,train,L2837,1
rest,inceptiontime,2,train,L2839,0
rest,inceptiontime,2,train,L2843,0
rest,inceptiontime,2,train,L2845,0
rest,inceptiontime,2,train,L2846,0
rest,inceptiontime,2,train,L2847,0
rest,inceptiontime,2,train,L2848,0
rest,inceptiontime,2,train,L2849,0
rest,inceptiontime,2,train,L2850,0
rest,inceptiontime,2,train,L2851,0
rest,inceptiontime,2,train,L2853,0
rest,inceptiontime,2,train,L2854,0
rest,inceptiontime,2,train,L286,1
rest,inceptiontime,2,train,L2866,0
rest,inceptiontime,2,train,L2867,1
rest,inceptiontime,2,train,L2868,0
rest,inceptiontime,2,train,L287,1
rest,inceptiontime,2,train,L2870,1
rest,inceptiontime,2,train,L2872,0
rest,inceptiontime,2,train,L2873,0
rest,inceptiontime,2,train,L2874,0
rest,inceptiontime,2,train,L2877,0
rest,inceptiontime,2,train,L2883,0
rest,inceptiontime,2,train,L2884,0
rest,inceptiontime,2,train,L2886,0
rest,inceptiontime,2,train,L289,1
rest,inceptiontime,2,train,L2890,0
rest,inceptiontime,2,train,L2891,0
rest,inceptiontime,2,train,L2893,0
rest,inceptiontime,2,train,L2894,0
rest,inceptiontime,2,train,L2895,1
rest,inceptiontime,2,train,L2897,0
rest,inceptiontime,2,train,L2903,0
rest,inceptiontime,2,train,L2906,0
rest,inceptiontime,2,train,L2909,0
rest,inceptiontime,2,train,L2918,1
rest,inceptiontime,2,train,L292,1
rest,inceptiontime,2,train,L2921,0
rest,inceptiontime,2,train,L2922,1
rest,inceptiontime,2,train,L2923,0
rest,inceptiontime,2,train,L293,0
rest,inceptiontime,2,train,L2936,0
rest,inceptiontime,2,train,L294,0
rest,inceptiontime,2,train,L2945,0
rest,inceptiontime,2,train,L2946,0
rest,inceptiontime,2,train,L295,1
rest,inceptiontime,2,train,L2957,0
rest,inceptiontime,2,train,L2958,1
rest,inceptiontime,2,train,L2960,1
rest,inceptiontime,2,train,L2961,0
rest,inceptiontime,2,train,L297,1
rest,inceptiontime,2,train,L2975,1
rest,inceptiontime,2,train,L298,1
rest,inceptiontime,2,train,L299,0
rest,inceptiontime,2,train,L2991,1
rest,inceptiontime,2,train,L300,1
rest,inceptiontime,2,train,L3006,0
rest,inceptiontime,2,train,L3007,0
rest,inceptiontime,2,train,L3010,0
rest,inceptiontime,2,train,L3011,0
rest,inceptiontime,2,train,L3019,0
rest,inceptiontime,2,train,L3024,0
rest,inceptiontime,2,train,L3027,0
rest,inceptiontime,2,train,L3028,0
rest,inceptiontime,2,train,L3029,0
rest,inceptiontime,2,train,L304,0
rest,inceptiontime,2,train,L307,0
rest,inceptiontime,2,train,L309,1
rest,inceptiontime,2,train,L3098,1
rest,inceptiontime,2,train,L31,0
rest,inceptiontime,2,train,L3102,0
rest,inceptiontime,2,train,L311,1
rest,inceptiontime,2,train,L312,1
rest,inceptiontime,2,train,L313,0
rest,inceptiontime,2,train,L3131,0
rest,inceptiontime,2,train,L3135,1
rest,inceptiontime,2,train,L3136,0
rest,inceptiontime,2,train,L315,1
rest,inceptiontime,2,train,L316,0
rest,inceptiontime,2,train,L3179,0
rest,inceptiontime,2,train,L318,0
rest,inceptiontime,2,train,L3180,0
rest,inceptiontime,2,train,L3182,0
rest,inceptiontime,2,train,L3185,0
rest,inceptiontime,2,train,L3186,1
rest,inceptiontime,2,train,L319,1
rest,inceptiontime,2,train,L320,0
rest,inceptiontime,2,train,L3237,0
rest,inceptiontime,2,train,L325,0
rest,inceptiontime,2,train,L326,1
rest,inceptiontime,2,train,L330,0
rest,inceptiontime,2,train,L331,1
rest,inceptiontime,2,train,L332,1
rest,inceptiontime,2,train,L333,1
rest,inceptiontime,2,train,L335,0
rest,inceptiontime,2,train,L337,0
rest,inceptiontime,2,train,L338,1
rest,inceptiontime,2,train,L339,1
rest,inceptiontime,2,train,L340,1
rest,inceptiontime,2,train,L3403,1
rest,inceptiontime,2,train,L3406,1
rest,inceptiontime,2,train,L3407,0
rest,inceptiontime,2,train,L3409,0
rest,inceptiontime,2,train,L3414,0
rest,inceptiontime,2,train,L3415,0
rest,inceptiontime,2,train,L3422,0
rest,inceptiontime,2,train,L3425,0
rest,inceptiontime,2,train,L3426,1
rest,inceptiontime,2,train,L3427,1
rest,inceptiontime,2,train,L3428,0
rest,inceptiontime,2,train,L3429,0
rest,inceptiontime,2,train,L3430,0
rest,inceptiontime,2,train,L3431,0
rest,inceptiontime,2,train,L3433,0
rest,inceptiontime,2,train,L3435,0
rest,inceptiontime,2,train,L3436,0
rest,inceptiontime,2,train,L3437,0
rest,inceptiontime,2,train,L3438,1
rest,inceptiontime,2,train,L3439,0
rest,inceptiontime,2,train,L344,1
rest,inceptiontime,2,train,L3441,1
rest,inceptiontime,2,train,L3443,0
rest,inceptiontime,2,train,L3444,0
rest,inceptiontime,2,train,L3445,0
rest,inceptiontime,2,train,L3446,1
rest,inceptiontime,2,train,L3447,1
rest,inceptiontime,2,train,L3448,1
rest,inceptiontime,2,train,L345,0
rest,inceptiontime,2,train,L3450,0
rest,inceptiontime,2,train,L3452,1
rest,inceptiontime,2,train,L346,1
rest,inceptiontime,2,train,L3463,0
rest,inceptiontime,2,train,L3464,0
rest,inceptiontime,2,train,L3465,0
rest,inceptiontime,2,train,L347,0
rest,inceptiontime,2,train,L3478,0
rest,inceptiontime,2,train,L3479,1
rest,inceptiontime,2,train,L348,0
rest,inceptiontime,2,train,L3481,0
rest,inceptiontime,2,train,L3486,1
rest,inceptiontime,2,train,L3487,1
rest,inceptiontime,2,train,L3488,0
rest,inceptiontime,2,train,L349,0
rest,inceptiontime,2,train,L3492,1
rest,inceptiontime,2,train,L3496,0
rest,inceptiontime,2,train,L3498,0
rest,inceptiontime,2,train,L350,0
rest,inceptiontime,2,train,L3500,0
rest,inceptiontime,2,train,L3501,0
rest,inceptiontime,2,train,L3502,0
rest,inceptiontime,2,train,L3505,1
rest,inceptiontime,2,train,L3506,0
rest,inceptiontime,2,train,L3507,0
rest,inceptiontime,2,train,L3510,1
rest,inceptiontime,2,train,L3512,0
rest,inceptiontime,2,train,L3516,0
rest,inceptiontime,2,train,L3518,0
rest,inceptiontime,2,train,L3519,1
rest,inceptiontime,2,train,L3520,1
rest,inceptiontime,2,train,L3522,1
rest,inceptiontime,2,train,L3528,0
rest,inceptiontime,2,train,L3529,0
rest,inceptiontime,2,train,L353,1
rest,inceptiontime,2,train,L3530,1
rest,inceptiontime,2,train,L3531,1
rest,inceptiontime,2,train,L3532,0
rest,inceptiontime,2,train,L3534,1
rest,inceptiontime,2,train,L3535,0
rest,inceptiontime,2,train,L3536,1
rest,inceptiontime,2,train,L354,0
rest,inceptiontime,2,train,L3540,0
rest,inceptiontime,2,train,L3542,1
rest,inceptiontime,2,train,L3543,0
rest,inceptiontime,2,train,L3544,0
rest,inceptiontime,2,train,L3545,0
rest,inceptiontime,2,train,L3547,1
rest,inceptiontime,2,train,L3550,0
rest,inceptiontime,2,train,L3552,1
rest,inceptiontime,2,train,L3553,0
rest,inceptiontime,2,train,L3554,0
rest,inceptiontime,2,train,L3555,0
rest,inceptiontime,2,train,L3557,0
rest,inceptiontime,2,train,L3559,0
rest,inceptiontime,2,train,L3560,1
rest,inceptiontime,2,train,L3561,0
rest,inceptiontime,2,train,L3562,0
rest,inceptiontime,2,train,L3565,0
rest,inceptiontime,2,train,L3567,0
rest,inceptiontime,2,train,L3568,0
rest,inceptiontime,2,train,L3569,1
rest,inceptiontime,2,train,L357,1
rest,inceptiontime,2,train,L3570,1
rest,inceptiontime,2,train,L3571,1
rest,inceptiontime,2,train,L3572,1
rest,inceptiontime,2,train,L3573,0
rest,inceptiontime,2,train,L3574,0
rest,inceptiontime,2,train,L3575,0
rest,inceptiontime,2,train,L3578,0
rest,inceptiontime,2,train,L3579,0
rest,inceptiontime,2,train,L3581,1
rest,inceptiontime,2,train,L3582,1
rest,inceptiontime,2,train,L3583,0
rest,inceptiontime,2,train,L3584,1
rest,inceptiontime,2,train,L3585,0
rest,inceptiontime,2,train,L3587,0
rest,inceptiontime,2,train,L3589,0
rest,inceptiontime,2,train,L359,1
rest,inceptiontime,2,train,L3590,1
rest,inceptiontime,2,train,L3591,1
rest,inceptiontime,2,train,L3594,1
rest,inceptiontime,2,train,L3595,0
rest,inceptiontime,2,train,L3597,0
rest,inceptiontime,2,train,L3598,1
rest,inceptiontime,2,train,L3599,1
rest,inceptiontime,2,train,L3600,1
rest,inceptiontime,2,train,L3602,0
rest,inceptiontime,2,train,L3603,1
rest,inceptiontime,2,train,L3604,0
rest,inceptiontime,2,train,L3605,0
rest,inceptiontime,2,train,L3606,0
rest,inceptiontime,2,train,L3607,1
rest,inceptiontime,2,train,L3608,1
rest,inceptiontime,2,train,L3609,0
rest,inceptiontime,2,train,L361,0
rest,inceptiontime,2,train,L3610,1
rest,inceptiontime,2,train,L3611,1
rest,inceptiontime,2,train,L3613,0
rest,inceptiontime,2,train,L3614,0
rest,inceptiontime,2,train,L3616,0
rest,inceptiontime,2,train,L3617,0
rest,inceptiontime,2,train,L3618,1
rest,inceptiontime,2,train,L3619,0
rest,inceptiontime,2,train,L3620,1
rest,inceptiontime,2,train,L4034,1
rest,inceptiontime,2,train,L4054,1
rest,inceptiontime,2,train,L4061,1
rest,inceptiontime,2,train,L4077,1
rest,inceptiontime,2,train,L4078,1
rest,inceptiontime,2,train,L4080,0
rest,inceptiontime,2,train,L4081,0
rest,inceptiontime,2,train,L4082,0
rest,inceptiontime,2,train,L4083,1
rest,inceptiontime,2,train,L4084,1
rest,inceptiontime,2,train,L4085,0
rest,inceptiontime,2,train,L4086,1
rest,inceptiontime,2,train,L4087,0
rest,inceptiontime,2,train,L4094,1
rest,inceptiontime,2,train,L4095,1
rest,inceptiontime,2,train,L4096,0
rest,inceptiontime,2,train,L4098,1
rest,inceptiontime,2,train,L4099,0
rest,inceptiontime,2,train,L4101,0
rest,inceptiontime,2,train,L4102,0
rest,inceptiontime,2,train,L4103,0
rest,inceptiontime,2,train,L4105,0
rest,inceptiontime,2,train,L4108,0
rest,inceptiontime,2,train,L411,0
rest,inceptiontime,2,train,L4111,1
rest,inceptiontime,2,train,L4114,1
rest,inceptiontime,2,train,L4115,1
rest,inceptiontime,2,train,L414,0
rest,inceptiontime,2,train,L416,0
rest,inceptiontime,2,train,L417,0
rest,inceptiontime,2,train,L418,0
rest,inceptiontime,2,train,L421,0
rest,inceptiontime,2,train,L423,0
rest,inceptiontime,2,train,L426,0
rest,inceptiontime,2,train,L428,0
rest,inceptiontime,2,train,L429,0
rest,inceptiontime,2,train,L430,0
rest,inceptiontime,2,train,L432,0
rest,inceptiontime,2,train,L434,0
rest,inceptiontime,2,train,L435,0
rest,inceptiontime,2,train,L436,0
rest,inceptiontime,2,train,L437,0
rest,inceptiontime,2,train,L438,0
rest,inceptiontime,2,train,L439,0
rest,inceptiontime,2,train,L4401,0
rest,inceptiontime,2,train,L4403,0
rest,inceptiontime,2,train,L4404,0
rest,inceptiontime,2,train,L4409,0
rest,inceptiontime,2,train,L443,0
rest,inceptiontime,2,train,L444,0
rest,inceptiontime,2,train,L445,0
rest,inceptiontime,2,train,L446,0
rest,inceptiontime,2,train,L448,0
rest,inceptiontime,2,train,L4480,0
rest,inceptiontime,2,train,L4481,0
rest,inceptiontime,2,train,L4482,0
rest,inceptiontime,2,train,L4483,1
rest,inceptiontime,2,train,L4484,0
rest,inceptiontime,2,train,L4485,0
rest,inceptiontime,2,train,L4486,1
rest,inceptiontime,2,train,L4487,0
rest,inceptiontime,2,train,L4488,0
rest,inceptiontime,2,train,L449,0
rest,inceptiontime,2,train,L4490,0
rest,inceptiontime,2,train,L4491,0
rest,inceptiontime,2,train,L4494,0
rest,inceptiontime,2,train,L4495,0
rest,inceptiontime,2,train,L4496,0
rest,inceptiontime,2,train,L4497,1
rest,inceptiontime,2,train,L4498,0
rest,inceptiontime,2,train,L4499,1
rest,inceptiontime,2,train,L4500,0
rest,inceptiontime,2,train,L4501,0
rest,inceptiontime,2,train,L4505,1
rest,inceptiontime,2,train,L4506,1
rest,inceptiontime,2,train,L4508,0
rest,inceptiontime,2,train,L451,0
rest,inceptiontime,2,train,L4513,0
rest,inceptiontime,2,train,L4522,0
rest,inceptiontime,2,train,L4523,0
rest,inceptiontime,2,train,L4526,1
rest,inceptiontime,2,train,L4527,1
rest,inceptiontime,2,train,L4536,1
rest,inceptiontime,2,train,L4538,1
rest,inceptiontime,2,train,L4539,0
rest,inceptiontime,2,train,L4540,1
