L_id,task,label,window_in_subject,event_code,event_onset_sec,start_sec,stop_sec,n_samples
L1813,oddball,0,10,22,157.755,157.556,158.556,250
L1813,oddball,0,11,22,166.768,166.568,167.568,250
L1813,oddball,0,12,22,172.779,172.58,173.58,250
L1813,oddball,0,13,22,175.782,175.584,176.584,250
L1813,oddball,0,14,22,176.783,176.584,177.584,250
L1813,oddball,0,15,22,217.811,217.612,218.612,250
L1813,oddball,0,16,22,226.824,226.624,227.624,250
L1813,oddball,0,17,22,232.866,232.668,233.668,250
L1813,oddball,0,18,22,235.871,235.672,236.672,250
L1813,oddball,0,19,22,236.873,236.672,237.672,250
L1813,oddball,0,20,22,277.912,277.712,278.712,250
L1813,oddball,0,21,22,286.924,286.724,287.724,250
L1813,oddball,0,22,22,292.935,292.736,293.736,250
L1813,oddball,0,23,22,295.939,295.74,296.74,250
L1813,oddball,0,24,22,296.941,296.74,297.74,250
L1814,oddball,0,0,22,40.235,40.036,41.036,250
L1814,oddball,0,1,22,46.246,46.048,47.048,250
L1814,oddball,0,2,22,49.264,49.064,50.064,250
L1814,oddball,0,3,22,53.292,53.092,54.092,250
L1814,oddball,0,4,22,59.313,59.112,60.112,250
L1814,oddball,0,5,22,100.437,100.236,101.236,250
L1814,oddball,0,6,22,106.436,106.236,107.236,250
L1814,oddball,0,7,22,109.463,109.264,110.264,250
L1814,oddball,0,8,22,113.485,113.284,114.284,250
L1814,oddball,0,9,22,119.506,119.304,120.304,250
L1814,oddball,0,10,22,160.591,160.392,161.392,250
L1814,oddball,0,11,22,166.635,166.436,167.436,250
L1814,oddball,0,12,22,169.647,169.448,170.448,250
L1814,oddball,0,13,22,173.68,173.48,174.48,250
L1814,oddball,0,14,22,179.682,179.48,180.48,250
L1814,oddball,0,15,22,220.726,220.528,221.528,250
L1814,oddball,0,16,22,226.759,226.56,227.56,250
L1814,oddball,0,17,22,229.771,229.572,230.572,250
L1814,oddball,0,18,22,233.804,233.604,234.604,250
L1814,oddball,0,19,22,239.803,239.604,240.604,250
L1814,oddball,0,20,22,280.86,280.66,281.66,250
L1814,oddball,0,21,22,286.914,286.712,287.712,250
L1814,oddball,0,22,22,289.91,289.712,290.712,250
L1814,oddball,0,23,22,293.915,293.716,294.716,250
L1814,oddball,0,24,22,299.936,299.736,300.736,250
L1816,oddball,1,0,22,40.698,40.496,41.496,250
L1816,oddball,1,1,22,53.051,52.852,53.852,250
L1816,oddball,1,2,22,54.069,53.868,54.868,250
L1816,oddball,1,3,22,60.159,59.96,60.96,250
L1816,oddball,1,4,22,62.206,62.008,63.008,250
L1816,oddball,1,5,22,101.405,101.204,102.204,250
L1816,oddball,1,6,22,113.684,113.484,114.484,250
L1816,oddball,1,8,22,120.806,120.608,121.608,250
L1816,oddball,1,9,22,122.85,122.648,123.648,250
L1816,oddball,1,10,22,162.085,161.884,162.884,250
L1816,oddball,1,11,22,174.406,174.208,175.208,250
L1816,oddball,1,12,22,175.44,175.24,176.24,250
L1816,oddball,1,13,22,181.573,181.372,182.372,250
L1816,oddball,1,14,22,183.647,183.448,184.448,250
L1816,oddball,1,15,22,222.888,222.688,223.688,250
L1816,oddball,1,16,22,235.067,234.868,235.868,250
L1816,oddball,1,17,22,236.086,235.888,236.888,250
L1816,oddball,1,18,22,242.17,241.968,242.968,250
L1816,oddball,1,19,22,244.19,243.992,244.992,250
L1816,oddball,1,20,22,283.333,283.132,284.132,250
L1816,oddball,1,21,22,295.545,295.344,296.344,250
L1816,oddball,1,22,22,296.575,296.376,297.376,250
L1817,oddball,1,0,22,40.933,40.732,41.732,250
L1817,oddball,1,1,22,50.01,49.808,50.808,250
L1817,oddball,1,2,22,57.21,57.008,58.008,250
L1817,oddball,1,3,22,58.243,58.044,59.044,250
L1817,oddball,1,4,22,60.289,60.088,61.088,250
L1817,oddball,1,5,22,101.522,101.32,102.32,250
L1817,oddball,1,6,22,110.601,110.4,111.4,250
L1817,oddball,1,7,22,117.643,117.444,118.444,250
L1817,oddball,1,8,22,118.687,118.488,119.488,250
L1817,oddball,1,9,22,120.807,120.608,121.608,250
L1817,oddball,1,10,22,162.123,161.924,162.924,250
L1817,oddball,1,11,22,171.201,171.0,172.0,250
L1817,oddball,1,12,22,178.245,178.044,179.044,250
L1817,oddball,1,13,22,179.246,179.048,180.048,250
L1817,oddball,1,14,22,181.249,181.048,182.048,250
L1817,oddball,1,15,22,222.613,222.412,223.412,250
L1817,oddball,1,16,22,231.816,231.616,232.616,250
L1817,oddball,1,17,22,238.953,238.752,239.752,250
L1817,oddball,1,18,22,239.963,239.764,240.764,250
L1817,oddball,1,19,22,242.008,241.808,242.808,250
L1817,oddball,1,20,22,283.216,283.016,284.016,250
L1817,oddball,1,21,22,292.428,292.228,293.228,250
L1817,oddball,1,22,22,299.534,299.336,300.336,250
L1818,oddball,0,1,22,49.662,49.46,50.46,250
L1818,oddball,0,2,22,55.853,55.652,56.652,250
L1818,oddball,0,3,22,56.879,56.68,57.68,250
L1818,oddball,0,4,22,58.925,58.724,59.724,250
L1818,oddball,0,5,22,102.246,102.044,103.044,250
L1818,oddball,0,6,22,110.342,110.144,111.144,250
L1818,oddball,0,7,22,116.487,116.288,117.288,250
L1818,oddball,0,8,22,117.524,117.324,118.324,250
L1818,oddball,0,9,22,119.612,119.412,120.412,250
L1818,oddball,0,10,22,162.847,162.648,163.648,250
L1818,oddball,0,11,22,171.012,170.812,171.812,250
L1818,oddball,0,12,22,177.169,176.968,177.968,250
L1818,oddball,0,13,22,178.203,178.004,179.004,250
L1818,oddball,0,14,22,180.203,180.004,181.004,250
L1818,oddball,0,15,22,223.405,223.204,224.204,250
L1818,oddball,0,16,22,231.546,231.344,232.344,250
L1818,oddball,0,17,22,237.642,237.44,238.44,250
L1818,oddball,0,18,22,238.652,238.452,239.452,250
L1818,oddball,0,19,22,240.681,240.48,241.48,250
L1818,oddball,0,20,22,283.917,283.716,284.716,250
L1818,oddball,0,21,22,292.04,291.84,292.84,250
L1818,oddball,0,22,22,298.162,297.96,298.96,250
L1818,oddball,0,23,22,299.187,298.988,299.988,250
L182,oddball,0,0,22,44.216,44.016,45.016,250
L182,oddball,0,1,22,54.449,54.248,55.248,250
L182,oddball,0,2,22,57.574,57.372,58.372,250
L182,oddball,0,3,22,61.605,61.404,62.404,250
L182,oddball,0,4,22,62.606,62.408,63.408,250
L182,oddball,0,5,22,104.972,104.772,105.772,250
L182,oddball,0,6,22,115.126,114.928,115.928,250
L182,oddball,0,7,22,118.164,117.964,118.964,250
L182,oddball,0,8,22,122.205,122.004,123.004,250
L182,oddball,0,9,22,123.206,123.008,124.008,250
L182,oddball,0,10,22,165.408,165.208,166.208,250
L182,oddball,0,11,22,175.604,175.404,176.404,250
L182,oddball,0,12,22,178.651,178.452,179.452,250
L182,oddball,0,13,22,182.694,182.496,183.496,250
L182,oddball,0,14,22,183.728,183.528,184.528,250
L182,oddball,0,15,22,225.891,225.692,226.692,250
L182,oddball,0,16,22,236.204,236.004,237.004,250
L182,oddball,0,17,22,239.216,239.016,240.016,250
L182,oddball,0,18,22,243.327,243.128,244.128,250
L182,oddball,0,19,22,244.334,244.136,245.136,250
L182,oddball,0,20,22,286.525,286.324,287.324,250
L182,oddball,0,21,22,296.682,296.48,297.48,250
L182,oddball,0,22,22,299.726,299.528,300.528,250
L1820,oddball,0,1,22,38.095,37.896,38.896,250
L1820,oddball,0,2,22,43.119,42.92,43.92,250
L1820,oddball,0,4,22,50.242,50.04,51.04,250
L1820,oddball,0,5,22,95.476,95.276,96.276,250
L1820,oddball,0,9,22,110.642,110.44,111.44,250
L1820,oddball,0,12,22,164.052,163.852,164.852,250
L1820,oddball,0,13,22,165.085,164.884,165.884,250
L1820,oddball,0,14,22,171.209,171.008,172.008,250
L1820,oddball,0,15,22,216.432,216.232,217.232,250
L1820,oddball,0,17,22,224.574,224.376,225.376,250
L1820,oddball,0,18,22,225.599,225.4,226.4,250
L1820,oddball,0,19,22,231.688,231.488,232.488,250
L1820,oddball,0,20,22,276.924,276.724,277.724,250
L1820,oddball,0,21,22,279.976,279.776,280.776,250
L1820,oddball,0,22,22,285.072,284.872,285.872,250
L1820,oddball,0,23,22,286.077,285.876,286.876,250
L1820,oddball,0,24,22,292.156,291.956,292.956,250
L1821,oddball,0,0,22,43.49,43.288,44.288,250
L1821,oddball,0,1,22,47.495,47.296,48.296,250
L1821,oddball,0,2,22,48.5,48.3,49.3,250
L1821,oddball,0,3,22,51.503,51.304,52.304,250
L1821,oddball,0,4,22,63.52,63.32,64.32,250
L1821,oddball,0,5,22,103.635,103.436,104.436,250
L1821,oddball,0,6,22,107.64,107.44,108.44,250
L1821,oddball,0,7,22,108.642,108.44,109.44,250
L1821,oddball,0,8,22,111.645,111.444,112.444,250
L1821,oddball,0,9,22,123.665,123.464,124.464,250
L1821,oddball,0,10,22,163.702,163.504,164.504,250
L1821,oddball,0,11,22,167.706,167.504,168.504,250
L1821,oddball,0,12,22,168.707,168.508,169.508,250
L1821,oddball,0,13,22,171.712,171.512,172.512,250
L1821,oddball,0,14,22,183.729,183.528,184.528,250
L1821,oddball,0,15,22,223.765,223.564,224.564,250
L1821,oddball,0,16,22,227.773,227.572,228.572,250
L1821,oddball,0,17,22,228.775,228.576,229.576,250
L1821,oddball,0,18,22,231.779,231.58,232.58,250
L1821,oddball,0,19,22,243.795,243.596,244.596,250
L1821,oddball,0,20,22,283.833,283.632,284.632,250
L1821,oddball,0,21,22,287.838,287.64,288.64,250
L1821,oddball,0,22,22,288.839,288.64,289.64,250
L1821,oddball,0,23,22,291.843,291.644,292.644,250
L1822,oddball,0,0,22,41.55,41.348,42.348,250
L1822,oddball,0,1,22,48.674,48.472,49.472,250
L1822,oddball,0,2,22,52.764,52.564,53.564,250
L1822,oddball,0,3,22,56.818,56.616,57.616,250
L1822,oddball,0,4,22,57.844,57.644,58.644,250
L1822,oddball,0,5,22,102.107,101.908,102.908,250
L1822,oddball,0,6,22,109.25,109.048,110.048,250
L1822,oddball,0,7,22,113.331,113.132,114.132,250
L1822,oddball,0,8,22,117.374,117.172,118.172,250
L1822,oddball,0,9,22,118.386,118.184,119.184,250
L1822,oddball,0,10,22,162.62,162.42,163.42,250
L1822,oddball,0,11,22,169.718,169.52,170.52,250
L1822,oddball,0,12,22,173.773,173.572,174.572,250
L1822,oddball,0,13,22,177.841,177.64,178.64,250
L1822,oddball,0,14,22,178.842,178.644,179.644,250
L1822,oddball,0,15,22,223.037,222.836,223.836,250
L1822,oddball,0,16,22,230.169,229.968,230.968,250
L1822,oddball,0,17,22,234.22,234.02,235.02,250
L1822,oddball,0,18,22,238.298,238.096,239.096,250
L1822,oddball,0,19,22,239.325,239.124,240.124,250
L1822,oddball,0,20,22,283.521,283.32,284.32,250
L1822,oddball,0,21,22,290.598,290.4,291.4,250
L1822,oddball,0,22,22,294.638,294.44,295.44,250
L1822,oddball,0,23,22,298.684,298.484,299.484,250
L1822,oddball,0,24,22,299.711,299.512,300.512,250
L1823,oddball,0,0,22,30.66,30.46,31.46,250
L1823,oddball,0,1,22,39.672,39.472,40.472,250
L1823,oddball,0,2,22,41.674,41.472,42.472,250
L1823,oddball,0,3,22,45.681,45.48,46.48,250
L1823,oddball,0,4,22,49.687,49.488,50.488,250
L1823,oddball,0,6,22,99.817,99.616,100.616,250
L1823,oddball,0,15,22,210.923,210.724,211.724,250
L1823,oddball,0,16,22,219.936,219.736,220.736,250
L1823,oddball,0,17,22,221.94,221.74,222.74,250
L1823,oddball,0,18,22,225.944,225.744,226.744,250
L1823,oddball,0,20,22,270.988,270.788,271.788,250
L1823,oddball,0,21,22,280.0,279.8,280.8,250
L1823,oddball,0,23,22,286.01,285.808,286.808,250
L1823,oddball,0,24,22,290.015,289.816,290.816,250
L1824,oddball,1,0,22,65.608,65.408,66.408,250
L1824,oddball,1,1,22,66.631,66.432,67.432,250
L1824,oddball,1,2,22,69.698,69.496,70.496,250
L1824,oddball,1,3,22,78.814,78.612,79.612,250
L1824,oddball,1,4,22,85.893,85.692,86.692,250
L1824,oddball,1,5,22,126.059,125.86,126.86,250
L1824,oddball,1,6,22,127.069,126.868,127.868,250
L1824,oddball,1,7,22,130.135,129.936,130.936,250
L1824,oddball,1,8,22,139.281,139.08,140.08,250
L1824,oddball,1,9,22,146.409,146.208,147.208,250
L1824,oddball,1,10,22,186.558,186.36,187.36,250
L1824,oddball,1,11,22,187.566,187.368,188.368,250
L1824,oddball,1,12,22,190.567,190.368,191.368,250
L1824,oddball,1,13,22,199.719,199.52,200.52,250
L1824,oddball,1,14,22,206.826,206.624,207.624,250
L1824,oddball,1,15,22,246.945,246.744,247.744,250
L1824,oddball,1,16,22,247.965,247.764,248.764,250
L1824,oddball,1,17,22,251.01,250.808,251.808,250
L1824,oddball,1,18,22,260.147,259.948,260.948,250
L1824,oddball,1,19,22,267.292,267.092,268.092,250
L1825,oddball,0,5,22,92.806,92.608,93.608,250
L1825,oddball,0,6,22,94.808,94.608,95.608,250
L1825,oddball,0,8,22,106.975,106.776,107.776,250
L1825,oddball,0,9,22,110.019,109.82,110.82,250
L1825,oddball,0,10,22,153.175,152.976,153.976,250
L1825,oddball,0,11,22,155.207,155.008,156.008,250
L1825,oddball,0,13,22,167.389,167.188,168.188,250
L1825,oddball,0,16,22,215.676,215.476,216.476,250
L1826,oddball,0,0,22,42.578,42.376,43.376,250
L1826,oddball,0,1,22,45.623,45.424,46.424,250
L1826,oddball,0,2,22,48.679,48.48,49.48,250
L1826,oddball,0,3,22,51.721,51.52,52.52,250
L1826,oddball,0,4,22,57.848,57.648,58.648,250
L1826,oddball,0,5,22,103.078,102.88,103.88,250
L1826,oddball,0,6,22,106.108,105.908,106.908,250
L1826,oddball,0,7,22,109.119,108.92,109.92,250
L1826,oddball,0,8,22,112.162,111.96,112.96,250
L1826,oddball,0,9,22,118.248,118.048,119.048,250
L1826,oddball,0,10,22,163.535,163.336,164.336,250
L1826,oddball,0,11,22,166.56,166.36,167.36,250
L1826,oddball,0,12,22,169.601,169.4,170.4,250
L1826,oddball,0,13,22,172.656,172.456,173.456,250
L1826,oddball,0,14,22,178.712,178.512,179.512,250
L1826,oddball,0,16,22,226.991,226.792,227.792,250
L1826,oddball,0,17,22,230.053,229.852,230.852,250
L1826,oddball,0,19,22,239.167,238.968,239.968,250
L1826,oddball,0,20,22,284.442,284.24,285.24,250
L1826,oddball,0,21,22,287.491,287.292,288.292,250
L1826,oddball,0,22,22,290.525,290.324,291.324,250
L1826,oddball,0,23,22,293.558,293.36,294.36,250
L1826,oddball,0,24,22,299.635,299.436,300.436,250
L1827,oddball,0,3,22,54.843,54.644,55.644,250
L1827,oddball,0,6,22,101.967,101.768,102.768,250
L1827,oddball,0,7,22,106.998,106.8,107.8,250
L1827,oddball,0,11,22,162.045,161.844,162.844,250
L1827,oddball,0,12,22,167.054,166.856,167.856,250
L1827,oddball,0,18,22,235.118,234.92,235.92,250
L1829,oddball,0,0,22,40.938,40.736,41.736,250
L1829,oddball,0,1,22,50.953,50.752,51.752,250
L1829,oddball,0,2,22,55.961,55.76,56.76,250
L1829,oddball,0,3,22,59.966,59.768,60.768,250
L1829,oddball,0,4,22,60.97,60.768,61.768,250
L1829,oddball,0,5,22,101.07,100.868,101.868,250
L1829,oddball,0,6,22,111.085,110.884,111.884,250
L1829,oddball,0,10,22,161.125,160.924,161.924,250
L1829,oddball,0,11,22,171.141,170.94,171.94,250
L1829,oddball,0,12,22,176.149,175.948,176.948,250
L1829,oddball,0,13,22,180.154,179.952,180.952,250
L1829,oddball,0,14,22,181.154,180.952,181.952,250
L1829,oddball,0,15,22,221.191,220.992,221.992,250
L1829,oddball,0,16,22,231.206,231.008,232.008,250
L1829,oddball,0,17,22,236.214,236.016,237.016,250
L1829,oddball,0,18,22,240.218,240.016,241.016,250
L1829,oddball,0,19,22,241.221,241.02,242.02,250
L1829,oddball,0,20,22,281.258,281.056,282.056,250
L1829,oddball,0,21,22,291.271,291.072,292.072,250
L1829,oddball,0,22,22,296.279,296.08,297.08,250
L183,oddball,0,0,22,45.11,44.912,45.912,250
L183,oddball,0,1,22,47.11,46.912,47.912,250
L183,oddball,0,2,22,54.111,53.912,54.912,250
L183,oddball,0,3,22,56.111,55.912,56.912,250
L183,oddball,0,4,22,61.111,60.912,61.912,250
L183,oddball,0,5,22,105.145,104.944,105.944,250
L183,oddball,0,6,22,107.144,106.944,107.944,250
L183,oddball,0,7,22,114.144,113.944,114.944,250
L183,oddball,0,8,22,116.144,115.944,116.944,250
L183,oddball,0,9,22,121.145,120.944,121.944,250
L183,oddball,0,10,22,165.212,165.012,166.012,250
L183,oddball,0,11,22,167.212,167.012,168.012,250
L183,oddball,0,12,22,174.212,174.012,175.012,250
L183,oddball,0,13,22,176.213,176.012,177.012,250
L183,oddball,0,14,22,181.212,181.012,182.012,250
L183,oddball,0,15,22,225.246,225.048,226.048,250
L183,oddball,0,16,22,227.246,227.048,228.048,250
L183,oddball,0,17,22,234.246,234.048,235.048,250
L183,oddball,0,18,22,236.247,236.048,237.048,250
L183,oddball,0,19,22,241.246,241.048,242.048,250
L183,oddball,0,20,22,285.28,285.08,286.08,250
L183,oddball,0,21,22,287.28,287.08,288.08,250
L183,oddball,0,22,22,294.28,294.08,295.08,250
L183,oddball,0,23,22,296.28,296.08,297.08,250
L1830,oddball,0,1,22,59.465,59.264,60.264,250
L1830,oddball,0,2,22,60.468,60.268,61.268,250
L1830,oddball,0,3,22,62.469,62.268,63.268,250
L1830,oddball,0,4,22,66.475,66.276,67.276,250
L1830,oddball,0,6,22,119.608,119.408,120.408,250
L1830,oddball,0,8,22,122.613,122.412,123.412,250
L1830,oddball,0,9,22,126.62,126.42,127.42,250
L1830,oddball,0,10,22,166.644,166.444,167.444,250
L1830,oddball,0,11,22,179.663,179.464,180.464,250
L1830,oddball,0,12,22,180.663,180.464,181.464,250
L1830,oddball,0,13,22,182.666,182.464,183.464,250
L1830,oddball,0,14,22,186.663,186.464,187.464,250
L1830,oddball,0,15,22,226.699,226.5,227.5,250
L1830,oddball,0,16,22,239.716,239.516,240.516,250
L1830,oddball,0,17,22,240.719,240.52,241.52,250
L1830,oddball,0,18,22,242.721,242.52,243.52,250
L1830,oddball,0,19,22,246.727,246.528,247.528,250
L1830,oddball,0,20,22,286.763,286.564,287.564,250
L1830,oddball,0,21,22,299.784,299.584,300.584,250
L1831,oddball,1,0,22,42.047,41.848,42.848,250
L1831,oddball,1,1,22,47.125,46.924,47.924,250
L1831,oddball,1,2,22,50.179,49.98,50.98,250
L1831,oddball,1,3,22,59.316,59.116,60.116,250
L1831,oddball,1,4,22,61.333,61.132,62.132,250
L1831,oddball,1,5,22,102.529,102.328,103.328,250
L1831,oddball,1,6,22,107.602,107.4,108.4,250
L1831,oddball,1,7,22,110.648,110.448,111.448,250
L1831,oddball,1,8,22,119.728,119.528,120.528,250
L1831,oddball,1,9,22,121.735,121.536,122.536,250
L1831,oddball,1,10,22,162.883,162.684,163.684,250
L1831,oddball,1,11,22,167.938,167.736,168.736,250
L1831,oddball,1,12,22,170.958,170.76,171.76,250
L1831,oddball,1,13,22,180.075,179.876,180.876,250
L1831,oddball,1,14,22,182.092,181.892,182.892,250
L1831,oddball,1,15,22,223.273,223.072,224.072,250
L1831,oddball,1,16,22,228.337,228.136,229.136,250
L1831,oddball,1,17,22,231.382,231.184,232.184,250
L1831,oddball,1,18,22,240.495,240.296,241.296,250
L1831,oddball,1,19,22,242.505,242.304,243.304,250
L1831,oddball,1,20,22,283.651,283.452,284.452,250
L1831,oddball,1,21,22,288.716,288.516,289.516,250
L1831,oddball,1,22,22,291.762,291.56,292.56,250
L1832,oddball,0,0,22,46.875,46.676,47.676,250
L1832,oddball,0,1,22,50.001,49.8,50.8,250
L1832,oddball,0,2,22,55.166,54.964,55.964,250
L1832,oddball,0,3,22,58.199,58.0,59.0,250
L1832,oddball,0,4,22,61.212,61.012,62.012,250
L1832,oddball,0,5,22,107.566,107.368,108.368,250
L1832,oddball,0,6,22,110.568,110.368,111.368,250
L1832,oddball,0,7,22,115.688,115.488,116.488,250
L1832,oddball,0,8,22,118.723,118.524,119.524,250
L1832,oddball,0,9,22,121.778,121.576,122.576,250
L1832,oddball,0,10,22,168.175,167.976,168.976,250
L1832,oddball,0,11,22,171.2,171.0,172.0,250
L1832,oddball,0,12,22,176.236,176.036,177.036,250
L1832,oddball,0,13,22,179.401,179.2,180.2,250
L1832,oddball,0,14,22,182.41,182.208,183.208,250
L1832,oddball,0,15,22,228.723,228.524,229.524,250
L1832,oddball,0,16,22,231.801,231.6,232.6,250
L1832,oddball,0,18,22,239.967,239.768,240.768,250
L1832,oddball,0,19,22,243.012,242.812,243.812,250
L1832,oddball,0,20,22,289.489,289.288,290.288,250
L1832,oddball,0,21,22,292.524,292.324,293.324,250
L1832,oddball,0,22,22,297.524,297.324,298.324,250
L1833,oddball,0,0,22,38.523,38.324,39.324,250
L1833,oddball,0,1,22,44.531,44.332,45.332,250
L1833,oddball,0,2,22,49.541,49.34,50.34,250
L1833,oddball,0,3,22,50.542,50.344,51.344,250
L1833,oddball,0,4,22,51.543,51.344,52.344,250
L1833,oddball,0,5,22,98.655,98.456,99.456,250
L1833,oddball,0,6,22,104.666,104.464,105.464,250
L1833,oddball,0,7,22,109.672,109.472,110.472,250
L1833,oddball,0,8,22,110.674,110.472,111.472,250
L1833,oddball,0,9,22,111.675,111.476,112.476,250
L1833,oddball,0,10,22,158.713,158.512,159.512,250
L1833,oddball,0,11,22,164.72,164.52,165.52,250
L1833,oddball,0,12,22,169.728,169.528,170.528,250
L1833,oddball,0,13,22,170.729,170.528,171.528,250
L1833,oddball,0,14,22,171.73,171.528,172.528,250
L1833,oddball,0,15,22,218.791,218.592,219.592,250
L1833,oddball,0,16,22,224.798,224.6,225.6,250
L1833,oddball,0,17,22,229.806,229.608,230.608,250
L1833,oddball,0,18,22,230.807,230.608,231.608,250
L1833,oddball,0,19,22,231.808,231.608,232.608,250
L1833,oddball,0,20,22,278.855,278.656,279.656,250
L1833,oddball,0,21,22,284.866,284.664,285.664,250
L1833,oddball,0,22,22,289.874,289.676,290.676,250
L1833,oddball,0,23,22,290.873,290.672,291.672,250
L1833,oddball,0,24,22,291.875,291.676,292.676,250
L1834,oddball,1,0,22,37.93,37.728,38.728,250
L1834,oddball,1,1,22,40.937,40.736,41.736,250
L1834,oddball,1,2,22,41.938,41.736,42.736,250
L1834,oddball,1,3,22,46.945,46.744,47.744,250
L1834,oddball,1,4,22,56.958,56.756,57.756,250
L1834,oddball,1,5,22,98.074,97.872,98.872,250
L1834,oddball,1,6,22,101.078,100.88,101.88,250
L1834,oddball,1,7,22,102.08,101.88,102.88,250
L1834,oddball,1,8,22,107.087,106.888,107.888,250
L1834,oddball,1,9,22,117.102,116.904,117.904,250
L1834,oddball,1,10,22,158.129,157.928,158.928,250
L1834,oddball,1,11,22,161.136,160.936,161.936,250
L1834,oddball,1,12,22,162.136,161.936,162.936,250
L1834,oddball,1,13,22,167.143,166.944,167.944,250
L1834,oddball,1,14,22,177.157,176.956,177.956,250
L1834,oddball,1,15,22,218.185,217.984,218.984,250
L1834,oddball,1,16,22,221.188,220.988,221.988,250
L1834,oddball,1,17,22,222.189,221.988,222.988,250
L1834,oddball,1,18,22,227.197,226.996,227.996,250
L1834,oddball,1,19,22,237.211,237.012,238.012,250
L1834,oddball,1,20,22,278.238,278.04,279.04,250
L1834,oddball,1,21,22,281.242,281.044,282.044,250
L1834,oddball,1,22,22,282.244,282.044,283.044,250
L1834,oddball,1,23,22,287.251,287.052,288.052,250
L1834,oddball,1,24,22,297.268,297.068,298.068,250
L1835,oddball,0,0,22,40.779,40.58,41.58,250
L1835,oddball,0,1,22,43.783,43.584,44.584,250
L1835,oddball,0,2,22,48.789,48.588,49.588,250
L1835,oddball,0,3,22,51.793,51.592,52.592,250
L1835,oddball,0,4,22,53.796,53.596,54.596,250
L1835,oddball,0,5,22,100.91,100.712,101.712,250
L1835,oddball,0,6,22,103.914,103.712,104.712,250
L1835,oddball,0,7,22,108.911,108.712,109.712,250
L1835,oddball,0,8,22,111.915,111.716,112.716,250
L1835,oddball,0,9,22,113.918,113.72,114.72,250
L1835,oddball,0,10,22,160.954,160.756,161.756,250
L1835,oddball,0,11,22,163.959,163.76,164.76,250
L1835,oddball,0,12,22,168.966,168.768,169.768,250
L1835,oddball,0,13,22,171.97,171.768,172.768,250
L1835,oddball,0,14,22,173.974,173.776,174.776,250
L1835,oddball,0,15,22,221.023,220.824,221.824,250
L1835,oddball,0,16,22,224.028,223.828,224.828,250
L1835,oddball,0,17,22,229.033,228.832,229.832,250
L1835,oddball,0,18,22,232.038,231.84,232.84,250
L1835,oddball,0,19,22,234.041,233.84,234.84,250
L1835,oddball,0,20,22,281.077,280.876,281.876,250
L1835,oddball,0,21,22,284.08,283.88,284.88,250
L1835,oddball,0,22,22,289.088,288.888,289.888,250
L1835,oddball,0,23,22,292.092,291.892,292.892,250
L1835,oddball,0,24,22,294.095,293.896,294.896,250
L1836,oddball,0,0,22,48.719,48.52,49.52,250
L1836,oddball,0,1,22,56.977,56.776,57.776,250
L1836,oddball,0,2,22,58.005,57.804,58.804,250
L1836,oddball,0,3,22,60.011,59.812,60.812,250
L1836,oddball,0,4,22,67.088,66.888,67.888,250
L1836,oddball,0,5,22,109.31,109.112,110.112,250
L1836,oddball,0,6,22,117.42,117.22,118.22,250
L1836,oddball,0,7,22,118.433,118.232,119.232,250
L1836,oddball,0,8,22,120.446,120.248,121.248,250
L1836,oddball,0,9,22,127.522,127.32,128.32,250
L1836,oddball,0,10,22,169.759,169.56,170.56,250
L1836,oddball,0,11,22,177.863,177.664,178.664,250
L1836,oddball,0,12,22,178.881,178.68,179.68,250
L1836,oddball,0,13,22,180.888,180.688,181.688,250
L1836,oddball,0,14,22,188.083,187.884,188.884,250
L1836,oddball,0,15,22,230.278,230.08,231.08,250
L1836,oddball,0,16,22,238.4,238.2,239.2,250
L1836,oddball,0,17,22,239.434,239.232,240.232,250
L1836,oddball,0,18,22,241.445,241.244,242.244,250
L1836,oddball,0,19,22,248.545,248.344,249.344,250
L1836,oddball,0,20,22,290.722,290.52,291.52,250
L1836,oddball,0,21,22,298.779,298.58,299.58,250
L1836,oddball,0,22,22,299.803,299.604,300.604,250
L1837,oddball,0,0,22,40.033,39.832,40.832,250
L1837,oddball,0,2,22,54.053,53.852,54.852,250
L1837,oddball,0,3,22,57.057,56.856,57.856,250
L1837,oddball,0,5,22,100.166,99.968,100.968,250
L1837,oddball,0,6,22,110.181,109.98,110.98,250
L1837,oddball,0,7,22,114.187,113.988,114.988,250
L1837,oddball,0,8,22,117.19,116.992,117.992,250
L1837,oddball,0,9,22,120.194,119.992,120.992,250
L1837,oddball,0,10,22,160.23,160.032,161.032,250
L1837,oddball,0,11,22,170.245,170.044,171.044,250
L1837,oddball,0,12,22,174.251,174.052,175.052,250
L1837,oddball,0,13,22,177.257,177.056,178.056,250
L1837,oddball,0,14,22,180.261,180.06,181.06,250
L1837,oddball,0,15,22,220.298,220.096,221.096,250
L1837,oddball,0,16,22,230.311,230.112,231.112,250
L1837,oddball,0,17,22,234.317,234.116,235.116,250
L1837,oddball,0,18,22,237.321,237.12,238.12,250
L1837,oddball,0,19,22,240.325,240.124,241.124,250
L1837,oddball,0,20,22,280.351,280.152,281.152,250
L1837,oddball,0,21,22,290.366,290.168,291.168,250
L1837,oddball,0,22,22,294.371,294.172,295.172,250
L1837,oddball,0,23,22,297.377,297.176,298.176,250
L1838,oddball,0,0,22,42.056,41.856,42.856,250
L1838,oddball,0,1,22,44.131,43.932,44.932,250
L1838,oddball,0,2,22,50.212,50.012,51.012,250
L1838,oddball,0,3,22,54.365,54.164,55.164,250
