L_id,task,label,window_in_subject,event_code,event_onset_sec,start_sec,stop_sec,n_samples
L2622,1back,0,11,18,27.951,27.752,29.752,500
L2622,1back,0,12,18,29.955,29.756,31.756,500
L2622,1back,0,13,18,31.948,31.748,33.748,500
L2622,1back,0,14,18,33.949,33.748,35.748,500
L2622,1back,0,15,19,38.974,38.772,40.772,500
L2622,1back,0,16,18,40.95,40.752,42.752,500
L2622,1back,0,17,18,42.951,42.752,44.752,500
L2622,1back,0,19,18,46.948,46.748,48.748,500
L2622,1back,0,20,18,48.951,48.752,50.752,500
L2622,1back,0,21,18,50.954,50.752,52.752,500
L2622,1back,0,22,18,52.956,52.756,54.756,500
L2622,1back,0,24,18,56.953,56.752,58.752,500
L2623,1back,0,0,19,5.012,4.812,6.812,500
L2623,1back,0,1,18,6.975,6.776,8.776,500
L2623,1back,0,2,18,8.975,8.776,10.776,500
L2623,1back,0,3,18,10.973,10.772,12.772,500
L2623,1back,0,4,18,12.975,12.776,14.776,500
L2623,1back,0,5,18,14.98,14.78,16.78,500
L2623,1back,0,6,18,16.974,16.776,18.776,500
L2623,1back,0,7,18,18.97,18.768,20.768,500
L2623,1back,0,8,18,20.975,20.776,22.776,500
L2623,1back,0,9,18,22.975,22.776,24.776,500
L2623,1back,0,10,18,24.97,24.768,26.768,500
L2623,1back,0,11,18,26.974,26.776,28.776,500
L2623,1back,0,12,18,28.974,28.776,30.776,500
L2623,1back,0,15,19,38.003,37.804,39.804,500
L2623,1back,0,16,18,39.975,39.776,41.776,500
L2623,1back,0,17,18,41.974,41.772,43.772,500
L2623,1back,0,18,18,43.975,43.776,45.776,500
L2623,1back,0,19,18,45.975,45.776,47.776,500
L2623,1back,0,20,18,47.975,47.776,49.776,500
L2623,1back,0,21,18,49.976,49.776,51.776,500
L2623,1back,0,22,18,51.974,51.772,53.772,500
L2623,1back,0,23,18,53.975,53.776,55.776,500
L2623,1back,0,24,18,55.975,55.776,57.776,500
L2623,1back,0,25,18,57.974,57.772,59.772,500
L2627,1back,1,22,18,53.603,53.404,55.404,500
L2628,1back,0,0,18,0.896,0.696,2.696,500
L2628,1back,0,2,18,4.887,4.688,6.688,500
L2628,1back,0,3,18,6.875,6.676,8.676,500
L2628,1back,0,4,18,8.873,8.672,10.672,500
L2628,1back,0,5,18,10.874,10.676,12.676,500
L2628,1back,0,6,18,12.88,12.68,14.68,500
L2628,1back,0,7,18,14.876,14.676,16.676,500
L2628,1back,0,8,18,16.888,16.688,18.688,500
L2628,1back,0,9,18,18.878,18.68,20.68,500
L2628,1back,0,10,18,20.875,20.676,22.676,500
L2628,1back,0,11,18,22.875,22.676,24.676,500
L2628,1back,0,12,18,24.886,24.688,26.688,500
L2628,1back,0,13,18,26.873,26.672,28.672,500
L2628,1back,0,15,18,33.876,33.676,35.676,500
L2628,1back,0,16,18,35.876,35.676,37.676,500
L2628,1back,0,18,18,39.876,39.676,41.676,500
L2628,1back,0,20,18,43.877,43.676,45.676,500
L2628,1back,0,26,18,55.875,55.676,57.676,500
L2629,1back,0,10,18,27.277,27.076,29.076,500
L2629,1back,0,13,18,33.276,33.076,35.076,500
L2629,1back,0,19,18,48.277,48.076,50.076,500
L2629,1back,0,23,18,56.277,56.076,58.076,500
L263,1back,0,0,19,6.26,6.06,8.06,500
L263,1back,0,1,18,8.217,8.016,10.016,500
L263,1back,0,3,18,12.216,12.016,14.016,500
L263,1back,0,4,18,14.217,14.016,16.016,500
L263,1back,0,5,18,16.218,16.016,18.016,500
L263,1back,0,6,18,18.217,18.016,20.016,500
L263,1back,0,7,18,20.217,20.016,22.016,500
L263,1back,0,8,18,22.214,22.016,24.016,500
L263,1back,0,11,18,28.217,28.016,30.016,500
L263,1back,0,15,19,39.255,39.056,41.056,500
L263,1back,0,16,18,41.233,41.032,43.032,500
L263,1back,0,17,18,43.215,43.016,45.016,500
L263,1back,0,19,18,47.231,47.032,49.032,500
L263,1back,0,21,18,51.232,51.032,53.032,500
L263,1back,0,22,18,53.232,53.032,55.032,500
L263,1back,0,23,18,55.233,55.032,57.032,500
L263,1back,0,24,18,57.231,57.032,59.032,500
L2630,1back,1,1,18,9.297,9.096,11.096,500
L2630,1back,1,2,18,11.288,11.088,13.088,500
L2630,1back,1,3,18,13.291,13.092,15.092,500
L2630,1back,1,5,18,17.288,17.088,19.088,500
L2630,1back,1,6,18,19.289,19.088,21.088,500
L2630,1back,1,7,18,21.292,21.092,23.092,500
L2630,1back,1,8,18,23.296,23.096,25.096,500
L2630,1back,1,9,18,25.288,25.088,27.088,500
L2630,1back,1,10,18,27.289,27.088,29.088,500
L2630,1back,1,14,18,35.29,35.088,37.088,500
L2630,1back,1,15,19,40.316,40.116,42.116,500
L2630,1back,1,16,18,42.289,42.088,44.088,500
L2630,1back,1,17,18,44.292,44.092,46.092,500
L2630,1back,1,20,18,50.291,50.092,52.092,500
L2630,1back,1,21,18,52.293,52.092,54.092,500
L2630,1back,1,22,18,54.297,54.096,56.096,500
L2631,1back,0,0,19,5.844,5.644,7.644,500
L2631,1back,0,3,18,11.816,11.616,13.616,500
L2631,1back,0,4,18,13.813,13.612,15.612,500
L2631,1back,0,6,18,17.807,17.608,19.608,500
L2631,1back,0,7,18,19.813,19.612,21.612,500
L2631,1back,0,9,18,23.814,23.616,25.616,500
L2631,1back,0,11,18,27.82,27.62,29.62,500
L2631,1back,0,12,18,29.808,29.608,31.608,500
L2631,1back,0,15,19,38.837,38.636,40.636,500
L2631,1back,0,18,18,44.817,44.616,46.616,500
L2631,1back,0,19,18,46.812,46.612,48.612,500
L2631,1back,0,21,18,50.81,50.608,52.608,500
L2631,1back,0,23,18,54.804,54.604,56.604,500
L2633,1back,1,12,18,28.606,28.408,30.408,500
L2633,1back,1,14,18,32.601,32.4,34.4,500
L2633,1back,1,15,19,37.623,37.424,39.424,500
L2633,1back,1,18,18,43.605,43.404,45.404,500
L2633,1back,1,19,18,45.609,45.408,47.408,500
L2633,1back,1,21,18,49.603,49.404,51.404,500
L2633,1back,1,24,18,55.601,55.4,57.4,500
L2633,1back,1,25,18,57.604,57.404,59.404,500
L2634,1back,0,0,19,4.838,4.64,6.64,500
L2634,1back,0,1,18,6.815,6.616,8.616,500
L2634,1back,0,10,18,24.815,24.616,26.616,500
L2634,1back,0,11,18,26.814,26.616,28.616,500
L2634,1back,0,12,18,28.815,28.616,30.616,500
L2634,1back,0,13,18,30.815,30.616,32.616,500
L2634,1back,0,14,18,32.815,32.616,34.616,500
L2634,1back,0,15,19,37.831,37.632,39.632,500
L2634,1back,0,16,18,39.814,39.616,41.616,500
L2634,1back,0,17,18,41.814,41.616,43.616,500
L2634,1back,0,18,18,43.814,43.616,45.616,500
L2634,1back,0,19,18,45.809,45.608,47.608,500
L2634,1back,0,20,18,47.817,47.616,49.616,500
L2634,1back,0,21,18,49.814,49.616,51.616,500
L2634,1back,0,22,18,51.815,51.616,53.616,500
L2634,1back,0,23,18,53.816,53.616,55.616,500
L2634,1back,0,24,18,55.815,55.616,57.616,500
L2634,1back,0,25,18,57.815,57.616,59.616,500
L2635,1back,1,0,19,5.676,5.476,7.476,500
L2635,1back,1,1,18,7.646,7.448,9.448,500
L2635,1back,1,4,18,13.648,13.448,15.448,500
L2635,1back,1,10,18,25.654,25.456,27.456,500
L2635,1back,1,11,18,27.651,27.452,29.452,500
L2635,1back,1,12,18,29.642,29.44,31.44,500
L2635,1back,1,15,19,38.704,38.504,40.504,500
L2635,1back,1,19,18,46.642,46.44,48.44,500
L2635,1back,1,20,18,48.644,48.444,50.444,500
L2635,1back,1,21,18,50.644,50.444,52.444,500
L2635,1back,1,23,18,54.641,54.44,56.44,500
L2636,1back,1,0,19,4.736,4.536,6.536,500
L2636,1back,1,1,18,6.701,6.5,8.5,500
L2636,1back,1,2,18,8.699,8.5,10.5,500
L2636,1back,1,3,18,10.702,10.504,12.504,500
L2636,1back,1,4,18,12.702,12.504,14.504,500
L2636,1back,1,5,18,14.702,14.504,16.504,500
L2636,1back,1,6,18,16.699,16.5,18.5,500
L2636,1back,1,7,18,18.702,18.504,20.504,500
L2636,1back,1,8,18,20.701,20.5,22.5,500
L2636,1back,1,9,18,22.705,22.504,24.504,500
L2636,1back,1,10,18,24.701,24.5,26.5,500
L2636,1back,1,11,18,26.702,26.504,28.504,500
L2636,1back,1,12,18,28.7,28.5,30.5,500
L2636,1back,1,13,18,30.701,30.5,32.5,500
L2636,1back,1,14,18,32.701,32.5,34.5,500
L2636,1back,1,15,19,37.741,37.54,39.54,500
L2636,1back,1,16,18,39.709,39.508,41.508,500
L2636,1back,1,17,18,41.7,41.5,43.5,500
L2636,1back,1,18,18,43.702,43.5,45.5,500
L2636,1back,1,19,18,45.704,45.504,47.504,500
L2636,1back,1,20,18,47.701,47.5,49.5,500
L2636,1back,1,21,18,49.705,49.504,51.504,500
L2636,1back,1,22,18,51.704,51.504,53.504,500
L2636,1back,1,23,18,53.701,53.5,55.5,500
L2636,1back,1,24,18,55.7,55.5,57.5,500
L2637,1back,1,0,19,5.374,5.172,7.172,500
L2637,1back,1,1,18,7.335,7.136,9.136,500
L2637,1back,1,4,18,13.336,13.136,15.136,500
L2637,1back,1,5,18,15.333,15.132,17.132,500
L2637,1back,1,6,18,17.338,17.136,19.136,500
L2637,1back,1,7,18,19.333,19.132,21.132,500
L2637,1back,1,8,18,21.334,21.136,23.136,500
L2637,1back,1,9,18,23.335,23.136,25.136,500
L2637,1back,1,12,18,29.339,29.14,31.14,500
L2637,1back,1,13,18,31.337,31.136,33.136,500
L2637,1back,1,14,18,33.334,33.136,35.136,500
L2637,1back,1,15,19,38.353,38.152,40.152,500
L2637,1back,1,16,18,40.333,40.132,42.132,500
L2637,1back,1,17,18,42.333,42.132,44.132,500
L2637,1back,1,20,18,48.335,48.136,50.136,500
L2637,1back,1,21,18,50.328,50.128,52.128,500
L2637,1back,1,22,18,52.34,52.14,54.14,500
L2637,1back,1,23,18,54.334,54.136,56.136,500
L2637,1back,1,24,18,56.336,56.136,58.136,500
L264,1back,0,1,18,6.973,6.772,8.772,500
L264,1back,0,3,18,10.974,10.776,12.776,500
L264,1back,0,5,18,14.967,14.768,16.768,500
L264,1back,0,9,18,22.973,22.772,24.772,500
L264,1back,0,11,18,26.973,26.772,28.772,500
L264,1back,0,12,18,28.973,28.772,30.772,500
L264,1back,0,14,18,32.973,32.772,34.772,500
L264,1back,0,16,18,39.973,39.772,41.772,500
L264,1back,0,18,18,43.974,43.772,45.772,500
L264,1back,0,19,18,45.973,45.772,47.772,500
L264,1back,0,21,18,49.974,49.772,51.772,500
L264,1back,0,22,18,51.974,51.772,53.772,500
L264,1back,0,25,18,57.974,57.772,59.772,500
L2640,1back,0,0,19,4.855,4.656,6.656,500
L2640,1back,0,1,18,6.812,6.612,8.612,500
L2640,1back,0,2,18,8.813,8.612,10.612,500
L2640,1back,0,3,18,10.814,10.616,12.616,500
L2640,1back,0,4,18,12.818,12.616,14.616,500
L2640,1back,0,5,18,14.814,14.616,16.616,500
L2640,1back,0,6,18,16.811,16.612,18.612,500
L2640,1back,0,7,18,18.811,18.612,20.612,500
L2640,1back,0,8,18,20.815,20.616,22.616,500
L2640,1back,0,9,18,22.814,22.616,24.616,500
L2640,1back,0,10,18,24.814,24.616,26.616,500
L2640,1back,0,11,18,26.814,26.616,28.616,500
L2640,1back,0,12,18,28.814,28.616,30.616,500
L2640,1back,0,13,18,30.813,30.612,32.612,500
L2640,1back,0,14,18,32.811,32.612,34.612,500
L2640,1back,0,16,18,39.812,39.612,41.612,500
L2640,1back,0,17,18,41.811,41.612,43.612,500
L2640,1back,0,18,18,43.81,43.608,45.608,500
L2640,1back,0,19,18,45.815,45.616,47.616,500
L2640,1back,0,20,18,47.814,47.616,49.616,500
L2640,1back,0,21,18,49.811,49.612,51.612,500
L2640,1back,0,23,18,53.812,53.612,55.612,500
L2640,1back,0,24,18,55.815,55.616,57.616,500
L2644,1back,0,0,19,5.566,5.368,7.368,500
L2644,1back,0,1,18,7.539,7.34,9.34,500
L2644,1back,0,2,18,9.541,9.34,11.34,500
L2644,1back,0,3,18,11.534,11.336,13.336,500
L2644,1back,0,4,18,13.537,13.336,15.336,500
L2644,1back,0,5,18,15.539,15.34,17.34,500
L2644,1back,0,6,18,17.543,17.344,19.344,500
L2644,1back,0,7,18,19.535,19.336,21.336,500
L2644,1back,0,8,18,21.537,21.336,23.336,500
L2644,1back,0,9,18,23.54,23.34,25.34,500
L2644,1back,0,10,18,25.535,25.336,27.336,500
L2644,1back,0,11,18,27.536,27.336,29.336,500
L2644,1back,0,12,18,29.538,29.336,31.336,500
L2644,1back,0,13,18,31.541,31.34,33.34,500
L2644,1back,0,14,18,33.533,33.332,35.332,500
L2644,1back,0,15,19,38.559,38.36,40.36,500
L2644,1back,0,16,18,40.532,40.332,42.332,500
L2644,1back,0,17,18,42.535,42.336,44.336,500
L2644,1back,0,18,18,44.539,44.34,46.34,500
L2644,1back,0,19,18,46.541,46.34,48.34,500
L2644,1back,0,20,18,48.533,48.332,50.332,500
L2644,1back,0,21,18,50.537,50.336,52.336,500
L2644,1back,0,22,18,52.539,52.34,54.34,500
L2644,1back,0,23,18,54.542,54.344,56.344,500
L2644,1back,0,24,18,56.534,56.332,58.332,500
L2645,1back,1,0,19,5.336,5.136,7.136,500
L2645,1back,1,1,18,7.321,7.12,9.12,500
L2645,1back,1,3,18,11.314,11.112,13.112,500
L2645,1back,1,4,18,13.317,13.116,15.116,500
L2645,1back,1,5,18,15.32,15.12,17.12,500
L2645,1back,1,6,18,17.312,17.112,19.112,500
L2645,1back,1,7,18,19.315,19.116,21.116,500
L2645,1back,1,8,18,21.318,21.12,23.12,500
L2645,1back,1,13,18,31.31,31.112,33.112,500
L2646,1back,1,1,18,6.972,6.772,8.772,500
L2646,1back,1,4,18,12.969,12.768,14.768,500
L2646,1back,1,7,18,18.978,18.78,20.78,500
L2646,1back,1,11,18,26.972,26.772,28.772,500
L2646,1back,1,18,18,43.977,43.776,45.776,500
L2646,1back,1,20,18,47.982,47.784,49.784,500
L2646,1back,1,22,18,51.978,51.776,53.776,500
L2647,1back,0,3,18,11.69,11.488,13.488,500
L2647,1back,0,4,18,13.692,13.492,15.492,500
L2647,1back,0,5,18,15.695,15.496,17.496,500
L2647,1back,0,10,18,25.689,25.488,27.488,500
L2647,1back,0,14,18,33.689,33.488,35.488,500
L2647,1back,0,15,19,38.714,38.512,40.512,500
L2647,1back,0,18,18,44.694,44.496,46.496,500
L2647,1back,0,19,18,46.699,46.5,48.5,500
L2647,1back,0,20,18,48.689,48.488,50.488,500
L2647,1back,0,21,18,50.691,50.492,52.492,500
L2647,1back,0,22,18,52.694,52.496,54.496,500
L2647,1back,0,23,18,54.697,54.496,56.496,500
L2647,1back,0,24,18,56.689,56.488,58.488,500
L2648,1back,0,0,19,6.21,6.008,8.008,500
L2648,1back,0,1,18,8.18,7.98,9.98,500
L2648,1back,0,2,18,10.18,9.98,11.98,500
L2648,1back,0,3,18,12.18,11.98,13.98,500
L2648,1back,0,4,18,14.18,13.98,15.98,500
L2648,1back,0,5,18,16.181,15.98,17.98,500
L2648,1back,0,7,18,20.18,19.98,21.98,500
L2648,1back,0,10,18,26.18,25.98,27.98,500
L2648,1back,0,11,18,28.18,27.98,29.98,500
L2648,1back,0,13,18,32.181,31.98,33.98,500
L2648,1back,0,14,18,34.18,33.98,35.98,500
L2648,1back,0,15,19,39.221,39.02,41.02,500
L2648,1back,0,16,18,41.18,40.98,42.98,500
L2648,1back,0,17,18,43.18,42.98,44.98,500
L2648,1back,0,18,18,45.188,44.988,46.988,500
L2648,1back,0,19,18,47.181,46.98,48.98,500
L2648,1back,0,20,18,49.18,48.98,50.98,500
L2648,1back,0,21,18,51.18,50.98,52.98,500
L2648,1back,0,23,18,55.18,54.98,56.98,500
L2648,1back,0,24,18,57.182,56.984,58.984,500
L2649,1back,0,0,19,11.613,11.412,13.412,500
L2649,1back,0,1,18,13.576,13.376,15.376,500
L2649,1back,0,2,18,15.576,15.376,17.376,500
L2649,1back,0,3,18,17.577,17.376,19.376,500
L2649,1back,0,4,18,19.576,19.376,21.376,500
L2649,1back,0,5,18,21.577,21.376,23.376,500
L2649,1back,0,6,18,23.576,23.376,25.376,500
L2649,1back,0,8,18,27.577,27.376,29.376,500
L2649,1back,0,9,18,29.576,29.376,31.376,500
L2649,1back,0,10,18,31.576,31.376,33.376,500
L2649,1back,0,11,18,33.576,33.376,35.376,500
L2649,1back,0,12,18,35.578,35.376,37.376,500
L2649,1back,0,13,18,37.577,37.376,39.376,500
L2649,1back,0,14,18,39.576,39.376,41.376,500
L2649,1back,0,15,19,44.598,44.396,46.396,500
L2649,1back,0,16,18,46.576,46.376,48.376,500
L2649,1back,0,17,18,48.576,48.376,50.376,500
L2649,1back,0,18,18,50.576,50.376,52.376,500
L2649,1back,0,19,18,52.576,52.376,54.376,500
L2649,1back,0,20,18,54.577,54.376,56.376,500
L2649,1back,0,21,18,56.576,56.376,58.376,500
L2650,1back,0,0,19,0.409,0.208,2.208,500
L2650,1back,0,1,18,2.388,2.188,4.188,500
L2650,1back,0,2,18,4.389,4.188,6.188,500
L2650,1back,0,3,18,6.388,6.188,8.188,500
L2650,1back,0,4,18,8.388,8.188,10.188,500
L2650,1back,0,5,18,10.392,10.192,12.192,500
L2650,1back,0,6,18,12.393,12.192,14.192,500
L2650,1back,0,7,18,14.389,14.188,16.188,500
L2650,1back,0,8,18,16.388,16.188,18.188,500
L2650,1back,0,9,18,18.389,18.188,20.188,500
L2650,1back,0,10,18,20.394,20.192,22.192,500
L2650,1back,0,11,18,22.388,22.188,24.188,500
L2650,1back,0,12,18,24.39,24.192,26.192,500
L2650,1back,0,13,18,26.389,26.188,28.188,500
L2650,1back,0,14,18,28.393,28.192,30.192,500
L2650,1back,0,15,19,33.412,33.212,35.212,500
L2650,1back,0,16,18,35.388,35.188,37.188,500
L2650,1back,0,17,18,37.393,37.192,39.192,500
L2650,1back,0,18,18,39.388,39.188,41.188,500
L2650,1back,0,20,18,43.388,43.188,45.188,500
L2650,1back,0,21,18,45.389,45.188,47.188,500
L2650,1back,0,22,18,47.393,47.192,49.192,500
L2650,1back,0,23,18,49.388,49.188,51.188,500
L2650,1back,0,24,18,51.39,51.192,53.192,500
L2650,1back,0,26,18,55.39,55.192,57.192,500
L2650,1back,0,27,18,57.388,57.188,59.188,500
L2651,1back,0,0,19,5.472,5.272,7.272,500
L2651,1back,0,1,18,7.441,7.24,9.24,500
L2651,1back,0,3,18,11.437,11.236,13.236,500
L2651,1back,0,4,18,13.436,13.236,15.236,500
L2651,1back,0,5,18,15.436,15.236,17.236,500
L2651,1back,0,7,18,19.434,19.232,21.232,500
L2651,1back,0,9,18,23.431,23.232,25.232,500
L2651,1back,0,10,18,25.432,25.232,27.232,500
L2651,1back,0,11,18,27.449,27.248,29.248,500
L2651,1back,0,16,18,40.438,40.24,42.24,500
L2651,1back,0,17,18,42.438,42.24,44.24,500
L2651,1back,0,18,18,44.439,44.24,46.24,500
L2651,1back,0,19,18,46.437,46.236,48.236,500
L2652,1back,0,0,19,5.779,5.58,7.58,500
L2652,1back,0,1,18,7.765,7.564,9.564,500
L2652,1back,0,2,18,9.756,9.556,11.556,500
L2652,1back,0,3,18,11.76,11.56,13.56,500
L2652,1back,0,4,18,13.762,13.564,15.564,500
L2652,1back,0,5,18,15.765,15.564,17.564,500
L2652,1back,0,6,18,17.757,17.556,19.556,500
L2652,1back,0,7,18,19.761,19.56,21.56,500
L2652,1back,0,8,18,21.763,21.564,23.564,500
L2652,1back,0,9,18,23.766,23.568,25.568,500
L2652,1back,0,10,18,25.758,25.56,27.56,500
L2652,1back,0,11,18,27.761,27.56,29.56,500
L2652,1back,0,12,18,29.764,29.564,31.564,500
L2652,1back,0,13,18,31.756,31.556,33.556,500
L2652,1back,0,14,18,33.759,33.56,35.56,500
L2652,1back,0,15,19,38.784,38.584,40.584,500
L2652,1back,0,16,18,40.758,40.56,42.56,500
L2652,1back,0,17,18,42.761,42.56,44.56,500
L2652,1back,0,18,18,44.763,44.564,46.564,500
L2652,1back,0,19,18,46.756,46.556,48.556,500
L2652,1back,0,20,18,48.76,48.56,50.56,500
L2652,1back,0,21,18,50.762,50.56,52.56,500
L2652,1back,0,22,18,52.765,52.564,54.564,500
L2652,1back,0,23,18,54.757,54.556,56.556,500
L2652,1back,0,24,18,56.76,56.56,58.56,500
L2653,1back,0,2,18,9.249,9.048,11.048,500
L2653,1back,0,4,18,13.255,13.056,15.056,500
L2653,1back,0,5,18,15.258,15.056,17.056,500
L2653,1back,0,7,18,19.252,19.052,21.052,500
L2653,1back,0,9,18,23.247,23.048,25.048,500
L2653,1back,0,11,18,27.252,27.052,29.052,500
L2653,1back,0,14,18,33.25,33.048,35.048,500
L2653,1back,0,15,19,38.277,38.076,40.076,500
L2653,1back,0,18,18,44.256,44.056,46.056,500
L2653,1back,0,19,18,46.248,46.048,48.048,500
L2653,1back,0,20,18,48.251,48.052,50.052,500
L2653,1back,0,21,18,50.254,50.052,52.052,500
L2654,1back,1,0,19,4.777,4.576,6.576,500
L2654,1back,1,2,18,8.401,8.2,10.2,500
L2654,1back,1,4,18,12.402,12.2,14.2,500
L2654,1back,1,7,18,18.403,18.204,20.204,500
L2654,1back,1,8,18,20.415,20.216,22.216,500
L2654,1back,1,9,18,22.409,22.208,24.208,500
L2654,1back,1,10,18,24.403,24.204,26.204,500
L2654,1back,1,12,18,28.415,28.216,30.216,500
L2654,1back,1,13,18,30.408,30.208,32.208,500
L2654,1back,1,14,18,32.402,32.2,34.2,500
L2654,1back,1,15,19,37.409,37.208,39.208,500
L2654,1back,1,17,18,41.403,41.204,43.204,500
L2654,1back,1,19,18,45.403,45.204,47.204,500
L2654,1back,1,20,18,47.404,47.204,49.204,500
L2654,1back,1,21,18,49.401,49.2,51.2,500
L2654,1back,1,22,18,51.402,51.2,53.2,500
L2654,1back,1,23,18,53.404,53.204,55.204,500
L2654,1back,1,24,18,55.404,55.204,57.204,500
L2655,1back,1,0,19,5.395,5.196,7.196,500
L2655,1back,1,1,18,7.379,7.18,9.18,500
L2655,1back,1,2,18,9.369,9.168,11.168,500
L2655,1back,1,3,18,11.372,11.172,13.172,500
L2655,1back,1,4,18,13.374,13.176,15.176,500
L2655,1back,1,5,18,15.379,15.18,17.18,500
L2655,1back,1,6,18,17.37,17.168,19.168,500
L2655,1back,1,7,18,19.373,19.172,21.172,500
L2655,1back,1,8,18,21.375,21.176,23.176,500
L2655,1back,1,9,18,23.38,23.18,25.18,500
L2655,1back,1,10,18,25.37,25.168,27.168,500
L2655,1back,1,11,18,27.375,27.176,29.176,500
L2655,1back,1,13,18,31.368,31.168,33.168,500
L2655,1back,1,14,18,33.371,33.172,35.172,500
L2655,1back,1,15,19,38.396,38.196,40.196,500
L2655,1back,1,16,18,40.371,40.172,42.172,500
L2655,1back,1,17,18,42.374,42.176,44.176,500
L2655,1back,1,18,18,44.378,44.176,46.176,500
L2655,1back,1,19,18,46.368,46.168,48.168,500
L2655,1back,1,20,18,48.371,48.172,50.172,500
L2655,1back,1,21,18,50.375,50.176,52.176,500
L2655,1back,1,22,18,52.377,52.176,54.176,500
L2655,1back,1,23,18,54.371,54.172,56.172,500
L2655,1back,1,24,18,56.372,56.172,58.172,500
L2656,1back,0,0,19,5.321,5.12,7.12,500
L2656,1back,0,1,18,7.294,7.092,9.092,500
L2656,1back,0,2,18,9.299,9.1,11.1,500
L2656,1back,0,3,18,11.301,11.1,13.1,500
L2656,1back,0,4,18,13.303,13.104,15.104,500
L2656,1back,0,6,18,17.3,17.1,19.1,500
L2656,1back,0,8,18,21.306,21.104,23.104,500
L2656,1back,0,9,18,23.296,23.096,25.096,500
L2656,1back,0,10,18,25.299,25.1,27.1,500
L2656,1back,0,11,18,27.302,27.104,29.104,500
L2656,1back,0,12,18,29.307,29.108,31.108,500
L2656,1back,0,13,18,31.296,31.096,33.096,500
L2656,1back,0,15,19,38.325,38.124,40.124,500
L2656,1back,0,16,18,40.301,40.1,42.1,500
L2656,1back,0,17,18,42.303,42.104,44.104,500
L2656,1back,0,18,18,44.306,44.104,46.104,500
L2656,1back,0,19,18,46.296,46.096,48.096,500
L2656,1back,0,21,18,50.304,50.104,52.104,500
L2656,1back,0,22,18,52.294,52.092,54.092,500
L2656,1back,0,23,18,54.299,54.1,56.1,500
L2656,1back,0,24,18,56.3,56.1,58.1,500
L2657,1back,0,0,19,4.717,4.516,6.516,500
L2657,1back,0,1,18,6.701,6.5,8.5,500
L2657,1back,0,3,18,10.698,10.5,12.5,500
L2657,1back,0,4,18,12.701,12.5,14.5,500
L2657,1back,0,6,18,16.694,16.496,18.496,500
L2657,1back,0,8,18,20.702,20.504,22.504,500
L2657,1back,0,10,18,24.695,24.496,26.496,500
L2657,1back,0,11,18,26.699,26.5,28.5,500
L2657,1back,0,12,18,28.701,28.5,30.5,500
L2657,1back,0,16,18,39.695,39.496,41.496,500
L2657,1back,0,20,18,47.695,47.496,49.496,500
L2657,1back,0,23,18,53.693,53.492,55.492,500
L2657,1back,0,24,18,55.696,55.496,57.496,500
L2657,1back,0,25,18,57.699,57.5,59.5,500
L2658,1back,0,0,19,7.015,6.816,8.816,500
L2658,1back,0,1,18,8.977,8.776,10.776,500
L2658,1back,0,2,18,10.967,10.768,12.768,500
L2658,1back,0,3,18,12.966,12.768,14.768,500
L2658,1back,0,4,18,14.961,14.76,16.76,500
L2658,1back,0,5,18,16.979,16.78,18.78,500
L2658,1back,0,6,18,18.972,18.772,20.772,500
L2658,1back,0,7,18,20.961,20.76,22.76,500
L2658,1back,0,8,18,22.98,22.78,24.78,500
L2658,1back,0,9,18,24.971,24.772,26.772,500
L2658,1back,0,10,18,26.973,26.772,28.772,500
L2658,1back,0,11,18,28.966,28.768,30.768,500
L2658,1back,0,12,18,30.959,30.76,32.76,500
L2658,1back,0,13,18,32.967,32.768,34.768,500
L2658,1back,0,14,18,34.965,34.764,36.764,500
L2658,1back,0,15,19,40.001,39.8,41.8,500
L2658,1back,0,16,18,41.966,41.768,43.768,500
L2658,1back,0,17,18,43.964,43.764,45.764,500
L2658,1back,0,18,18,45.964,45.764,47.764,500
L2658,1back,0,19,18,47.971,47.772,49.772,500
L2658,1back,0,20,18,49.971,49.772,51.772,500
L2658,1back,0,21,18,51.968,51.768,53.768,500
L2658,1back,0,22,18,53.965,53.764,55.764,500
L2658,1back,0,23,18,55.962,55.76,57.76,500
L2658,1back,0,24,18,57.969,57.768,59.768,500
L2659,1back,0,0,19,8.085,7.884,9.884,500
L2659,1back,0,1,18,10.058,9.856,11.856,500
L2659,1back,0,3,18,14.053,13.852,15.852,500
L2659,1back,0,4,18,16.056,15.856,17.856,500
L2659,1back,0,5,18,18.062,17.864,19.864,500
L2659,1back,0,6,18,20.051,19.852,21.852,500
L2659,1back,0,7,18,22.054,21.856,23.856,500
L2659,1back,0,8,18,24.057,23.856,25.856,500
L2659,1back,0,9,18,26.062,25.864,27.864,500
L2659,1back,0,10,18,28.052,27.852,29.852,500
L2659,1back,0,15,19,41.077,40.876,42.876,500
L2659,1back,0,16,18,43.052,42.852,44.852,500
L2659,1back,0,18,18,47.06,46.86,48.86,500
L2659,1back,0,20,18,51.053,50.852,52.852,500
L2659,1back,0,23,18,57.05,56.848,58.848,500
L2660,1back,1,0,19,4.842,4.64,6.64,500
L2660,1back,1,1,18,6.805,6.604,8.604,500
L2660,1back,1,2,18,8.8,8.6,10.6,500
L2660,1back,1,3,18,10.806,10.608,12.608,500
L2660,1back,1,4,18,12.806,12.608,14.608,500
L2660,1back,1,5,18,14.805,14.604,16.604,500
L2660,1back,1,7,18,18.807,18.608,20.608,500
L2660,1back,1,8,18,20.808,20.608,22.608,500
