cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,selected_params,selected_threshold,inner_cv_auroc,n_train_subjects,n_validation_subjects
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,grade_group_only,logistic_regression,20260908,1,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5374043604441993,414,110
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,grade_group_only,logistic_regression,20260908,1,3,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5087775636908585,416,108
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,grade_group_only,logistic_regression,20260908,1,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5478530178837555,420,104
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,grade_group_only,random_forest,20260908,1,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5333035673398361,425,99
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,grade_group_only,random_forest,20260908,1,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5371198977262351,421,103
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,grade_group_only,random_forest,20260908,1,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.35,0.5374043604441993,414,110
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,grade_group_only,random_forest,20260908,1,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.515711601132282,416,108
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,grade_group_only,random_forest,20260908,1,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.547154433681073,420,104
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,grade_group_only,hist_gradient_boosting,20260908,1,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.5,0.5292851582177039,425,99
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,grade_group_only,hist_gradient_boosting,20260908,1,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5387407542690166,421,103
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,grade_group_only,hist_gradient_boosting,20260908,1,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.4,0.5374043604441993,414,110
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,grade_group_only,hist_gradient_boosting,20260908,1,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.5071838055139276,416,108
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,grade_group_only,hist_gradient_boosting,20260908,1,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5455942622950819,420,104
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,logistic_regression,20260908,2,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5825951040761589,669,174
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,logistic_regression,20260908,2,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5758389569848047,676,167
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,logistic_regression,20260908,2,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5870349830902942,685,158
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,logistic_regression,20260908,2,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.5818310657596372,672,171
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,logistic_regression,20260908,2,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5663659612736419,670,173
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,random_forest,20260908,2,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5699633561255714,669,174
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,random_forest,20260908,2,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.5,0.5692007528806867,676,167
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,random_forest,20260908,2,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5758618495218008,685,158
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,random_forest,20260908,2,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5385156840513983,672,171
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,random_forest,20260908,2,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5487217678854135,670,173
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,hist_gradient_boosting,20260908,2,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.55,0.5660723055419138,669,174
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,hist_gradient_boosting,20260908,2,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.5,0.5689620346141486,676,167
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,hist_gradient_boosting,20260908,2,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.4,0.571534419433434,685,158
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,hist_gradient_boosting,20260908,2,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.45,0.5281604308390022,672,171
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,sex_grade,hist_gradient_boosting,20260908,2,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.45,0.5541410223983363,670,173
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,logistic_regression,20260908,4,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.4,0.6155852533828179,762,193
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,logistic_regression,20260908,4,1,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.4,0.6131576923076922,770,185
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,logistic_regression,20260908,4,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.5906013556116015,764,191
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,logistic_regression,20260908,4,3,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.608304166196229,759,196
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,logistic_regression,20260908,4,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5899752455733724,765,190
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,random_forest,20260908,4,0,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.4,0.6166723743837657,762,193
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,random_forest,20260908,4,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.6151807692307691,770,185
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,random_forest,20260908,4,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5924850252206809,764,191
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,random_forest,20260908,4,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.6073767318827723,759,196
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,random_forest,20260908,4,4,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.45,0.5912839190829825,765,190
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,hist_gradient_boosting,20260908,4,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.4,0.6153184507928418,762,193
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,hist_gradient_boosting,20260908,4,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.6110269230769231,770,185
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,hist_gradient_boosting,20260908,4,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.4,0.5909244955863808,764,191
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,hist_gradient_boosting,20260908,4,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.6117840610332425,759,196
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,group_proxy_only,hist_gradient_boosting,20260908,4,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.45,0.5916702142755783,765,190
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,logistic_regression,20260908,8,0,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.6206833784064906,405,110
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,logistic_regression,20260908,8,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6167492333097429,427,88
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,logistic_regression,20260908,8,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.5956541218637993,401,114
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,logistic_regression,20260908,8,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.6,0.609287302763952,408,107
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,logistic_regression,20260908,8,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.5649393849793021,419,96
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,random_forest,20260908,8,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5877236322030374,405,110
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,random_forest,20260908,8,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5664071715027128,427,88
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,random_forest,20260908,8,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5842162133670673,401,114
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,random_forest,20260908,8,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5969368844646828,408,107
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,random_forest,20260908,8,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.55,0.5582372363493002,419,96
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,hist_gradient_boosting,20260908,8,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.55,0.5747217599334304,405,110
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,hist_gradient_boosting,20260908,8,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5816348195329087,427,88
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,hist_gradient_boosting,20260908,8,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.4,0.5499024878768712,401,114
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,hist_gradient_boosting,20260908,8,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.6,0.5822566980832363,408,107
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,demographics_group_device,hist_gradient_boosting,20260908,8,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.55,0.5522989355411,419,96
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,logistic_regression,20260908,17,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.2,0.5,404,109
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,logistic_regression,20260908,17,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5012477421808157,425,88
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,logistic_regression,20260908,17,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.501349527665317,400,113
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,logistic_regression,20260908,17,3,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.2,0.5,406,107
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,logistic_regression,20260908,17,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.2,0.5034508440913604,417,96
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,random_forest,20260908,17,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.2,0.5010964912280702,404,109
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,random_forest,20260908,17,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.4987522578191843,425,88
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,random_forest,20260908,17,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.2,0.5006747638326585,400,113
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,random_forest,20260908,17,3,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.5,0.5011737089201878,406,107
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,random_forest,20260908,17,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.2,0.4982745779543198,417,96
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,hist_gradient_boosting,20260908,17,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5021929824561404,404,109
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,hist_gradient_boosting,20260908,17,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.5,425,88
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,hist_gradient_boosting,20260908,17,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.5,400,113
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,hist_gradient_boosting,20260908,17,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.4976525821596245,406,107
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,qc,hist_gradient_boosting,20260908,17,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.5,417,96
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,logistic_regression,20260908,1,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5595151634115222,1133,279
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,logistic_regression,20260908,1,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5717327655043919,1122,290
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,logistic_regression,20260908,1,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5671843985708614,1127,285
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,logistic_regression,20260908,1,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5668585355060392,1134,278
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,logistic_regression,20260908,1,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5716438870654321,1132,280
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,random_forest,20260908,1,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5595151634115222,1133,279
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,random_forest,20260908,1,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.572165291455949,1122,290
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,random_forest,20260908,1,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.5671843985708614,1127,285
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,random_forest,20260908,1,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5668585355060392,1134,278
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,random_forest,20260908,1,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5716438870654321,1132,280
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,hist_gradient_boosting,20260908,1,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5593450453103019,1133,279
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,hist_gradient_boosting,20260908,1,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.4,0.5709625365983497,1122,290
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,hist_gradient_boosting,20260908,1,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5671843985708614,1127,285
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,hist_gradient_boosting,20260908,1,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.566097134006664,1134,278
standard_cv,behaviour_yiruid_1back_native,behaviour,yiruid,1back,sex_only,hist_gradient_boosting,20260908,1,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5708780352389816,1132,280
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,logistic_regression,20260908,2,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5273274717223062,425,99
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,logistic_regression,20260908,2,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5853004291845494,421,103
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,logistic_regression,20260908,2,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5549013023768977,414,110
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,logistic_regression,20260908,2,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5503936820571375,416,108
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,logistic_regression,20260908,2,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5735492734724291,420,104
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,random_forest,20260908,2,0,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.5,0.5133260063195494,425,99
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,random_forest,20260908,2,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.55,0.5772988768149028,421,103
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,random_forest,20260908,2,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.35,0.47191375050967793,414,110
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,random_forest,20260908,2,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5463498180261187,416,108
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,random_forest,20260908,2,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.55,0.5611028315946349,420,104
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,hist_gradient_boosting,20260908,2,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.4,0.5214315153180382,425,99
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,hist_gradient_boosting,20260908,2,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5781321340516847,421,103
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,hist_gradient_boosting,20260908,2,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.4,0.4807521646319526,414,110
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,hist_gradient_boosting,20260908,2,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.5,0.5514046480648921,416,108
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,age_sex,hist_gradient_boosting,20260908,2,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.4,0.5762621087928465,420,104
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,logistic_regression,20260908,3,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5775660156397566,669,174
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,logistic_regression,20260908,3,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.575793049625855,676,167
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,logistic_regression,20260908,3,2,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5853803774682717,685,158
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,age_sex_grade,logistic_regression,20260908,3,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5829128873771731,672,171
