task,model,fold,split,L_id,label
oddball,inceptiontime,2,train,L2915,0
oddball,inceptiontime,2,train,L2916,1
oddball,inceptiontime,2,train,L2917,0
oddball,inceptiontime,2,train,L2919,0
oddball,inceptiontime,2,train,L2920,0
oddball,inceptiontime,2,train,L2921,0
oddball,inceptiontime,2,train,L2922,1
oddball,inceptiontime,2,train,L2924,1
oddball,inceptiontime,2,train,L2925,0
oddball,inceptiontime,2,train,L293,0
oddball,inceptiontime,2,train,L2930,0
oddball,inceptiontime,2,train,L2931,0
oddball,inceptiontime,2,train,L2932,1
oddball,inceptiontime,2,train,L2933,0
oddball,inceptiontime,2,train,L2934,0
oddball,inceptiontime,2,train,L2935,0
oddball,inceptiontime,2,train,L2937,0
oddball,inceptiontime,2,train,L2939,1
oddball,inceptiontime,2,train,L294,0
oddball,inceptiontime,2,train,L2943,0
oddball,inceptiontime,2,train,L2946,0
oddball,inceptiontime,2,train,L2948,0
oddball,inceptiontime,2,train,L2949,0
oddball,inceptiontime,2,train,L2950,1
oddball,inceptiontime,2,train,L2953,0
oddball,inceptiontime,2,train,L2954,0
oddball,inceptiontime,2,train,L2956,0
oddball,inceptiontime,2,train,L296,1
oddball,inceptiontime,2,train,L2962,0
oddball,inceptiontime,2,train,L2965,0
oddball,inceptiontime,2,train,L2966,0
oddball,inceptiontime,2,train,L2969,0
oddball,inceptiontime,2,train,L297,1
oddball,inceptiontime,2,train,L2970,0
oddball,inceptiontime,2,train,L2971,0
oddball,inceptiontime,2,train,L2973,0
oddball,inceptiontime,2,train,L2974,0
oddball,inceptiontime,2,train,L2976,0
oddball,inceptiontime,2,train,L2977,1
oddball,inceptiontime,2,train,L2978,0
oddball,inceptiontime,2,train,L2979,0
oddball,inceptiontime,2,train,L298,1
oddball,inceptiontime,2,train,L2980,0
oddball,inceptiontime,2,train,L2983,0
oddball,inceptiontime,2,train,L2985,0
oddball,inceptiontime,2,train,L2986,0
oddball,inceptiontime,2,train,L2987,0
oddball,inceptiontime,2,train,L2988,1
oddball,inceptiontime,2,train,L299,0
oddball,inceptiontime,2,train,L2990,1
oddball,inceptiontime,2,train,L2996,0
oddball,inceptiontime,2,train,L2997,0
oddball,inceptiontime,2,train,L2998,0
oddball,inceptiontime,2,train,L2999,0
oddball,inceptiontime,2,train,L30,1
oddball,inceptiontime,2,train,L300,1
oddball,inceptiontime,2,train,L3001,0
oddball,inceptiontime,2,train,L3002,0
oddball,inceptiontime,2,train,L3004,1
oddball,inceptiontime,2,train,L3006,0
oddball,inceptiontime,2,train,L3007,0
oddball,inceptiontime,2,train,L3010,0
oddball,inceptiontime,2,train,L3011,0
oddball,inceptiontime,2,train,L3019,0
oddball,inceptiontime,2,train,L3022,0
oddball,inceptiontime,2,train,L3023,0
oddball,inceptiontime,2,train,L3024,0
oddball,inceptiontime,2,train,L3025,0
oddball,inceptiontime,2,train,L3027,0
oddball,inceptiontime,2,train,L3028,0
oddball,inceptiontime,2,train,L3029,0
oddball,inceptiontime,2,train,L304,0
oddball,inceptiontime,2,train,L305,0
oddball,inceptiontime,2,train,L3051,0
oddball,inceptiontime,2,train,L3053,0
oddball,inceptiontime,2,train,L3055,0
oddball,inceptiontime,2,train,L3056,0
oddball,inceptiontime,2,train,L3057,1
oddball,inceptiontime,2,train,L3058,0
oddball,inceptiontime,2,train,L3059,1
oddball,inceptiontime,2,train,L3060,0
oddball,inceptiontime,2,train,L3062,0
oddball,inceptiontime,2,train,L3063,0
oddball,inceptiontime,2,train,L3064,0
oddball,inceptiontime,2,train,L3065,0
oddball,inceptiontime,2,train,L3067,0
oddball,inceptiontime,2,train,L3068,0
oddball,inceptiontime,2,train,L3069,1
oddball,inceptiontime,2,train,L307,0
oddball,inceptiontime,2,train,L3070,0
oddball,inceptiontime,2,train,L3071,0
oddball,inceptiontime,2,train,L3072,0
oddball,inceptiontime,2,train,L3074,1
oddball,inceptiontime,2,train,L3075,0
oddball,inceptiontime,2,train,L3077,0
oddball,inceptiontime,2,train,L3080,1
oddball,inceptiontime,2,train,L3081,1
oddball,inceptiontime,2,train,L3082,0
oddball,inceptiontime,2,train,L3083,0
oddball,inceptiontime,2,train,L3084,0
oddball,inceptiontime,2,train,L3086,0
oddball,inceptiontime,2,train,L3087,0
oddball,inceptiontime,2,train,L3089,0
oddball,inceptiontime,2,train,L309,1
oddball,inceptiontime,2,train,L3090,0
oddball,inceptiontime,2,train,L3091,0
oddball,inceptiontime,2,train,L3092,0
oddball,inceptiontime,2,train,L3093,0
oddball,inceptiontime,2,train,L3094,1
oddball,inceptiontime,2,train,L3095,1
oddball,inceptiontime,2,train,L3097,0
oddball,inceptiontime,2,train,L31,0
oddball,inceptiontime,2,train,L3100,0
oddball,inceptiontime,2,train,L3101,1
oddball,inceptiontime,2,train,L3102,0
oddball,inceptiontime,2,train,L3103,0
oddball,inceptiontime,2,train,L3105,1
oddball,inceptiontime,2,train,L3106,0
oddball,inceptiontime,2,train,L3108,0
oddball,inceptiontime,2,train,L3109,0
oddball,inceptiontime,2,train,L311,1
oddball,inceptiontime,2,train,L3110,0
oddball,inceptiontime,2,train,L3111,0
oddball,inceptiontime,2,train,L3113,0
oddball,inceptiontime,2,train,L3114,1
oddball,inceptiontime,2,train,L3115,0
oddball,inceptiontime,2,train,L3116,0
oddball,inceptiontime,2,train,L3117,0
oddball,inceptiontime,2,train,L3119,0
oddball,inceptiontime,2,train,L312,1
oddball,inceptiontime,2,train,L3121,0
oddball,inceptiontime,2,train,L3124,0
oddball,inceptiontime,2,train,L3126,0
oddball,inceptiontime,2,train,L3127,0
oddball,inceptiontime,2,train,L3128,0
oddball,inceptiontime,2,train,L3129,0
oddball,inceptiontime,2,train,L313,0
oddball,inceptiontime,2,train,L3131,0
oddball,inceptiontime,2,train,L3132,0
oddball,inceptiontime,2,train,L3133,0
oddball,inceptiontime,2,train,L3134,0
oddball,inceptiontime,2,train,L3135,1
oddball,inceptiontime,2,train,L3136,0
oddball,inceptiontime,2,train,L3141,0
oddball,inceptiontime,2,train,L3145,0
oddball,inceptiontime,2,train,L3147,0
oddball,inceptiontime,2,train,L315,1
oddball,inceptiontime,2,train,L3152,0
oddball,inceptiontime,2,train,L3157,1
oddball,inceptiontime,2,train,L3158,0
oddball,inceptiontime,2,train,L316,0
oddball,inceptiontime,2,train,L3163,0
oddball,inceptiontime,2,train,L3164,0
oddball,inceptiontime,2,train,L3165,0
oddball,inceptiontime,2,train,L317,0
oddball,inceptiontime,2,train,L3170,0
oddball,inceptiontime,2,train,L3172,1
oddball,inceptiontime,2,train,L3173,0
oddball,inceptiontime,2,train,L3176,0
oddball,inceptiontime,2,train,L3177,1
oddball,inceptiontime,2,train,L3179,0
oddball,inceptiontime,2,train,L318,0
oddball,inceptiontime,2,train,L3180,0
oddball,inceptiontime,2,train,L3182,0
oddball,inceptiontime,2,train,L3185,0
oddball,inceptiontime,2,train,L3186,1
oddball,inceptiontime,2,train,L3187,0
oddball,inceptiontime,2,train,L319,1
oddball,inceptiontime,2,train,L3194,0
oddball,inceptiontime,2,train,L3196,0
oddball,inceptiontime,2,train,L3198,0
oddball,inceptiontime,2,train,L32,0
oddball,inceptiontime,2,train,L320,0
oddball,inceptiontime,2,train,L3200,0
oddball,inceptiontime,2,train,L3201,0
oddball,inceptiontime,2,train,L3202,0
oddball,inceptiontime,2,train,L3203,1
oddball,inceptiontime,2,train,L3205,0
oddball,inceptiontime,2,train,L3206,0
oddball,inceptiontime,2,train,L3207,0
oddball,inceptiontime,2,train,L3208,0
oddball,inceptiontime,2,train,L3209,0
oddball,inceptiontime,2,train,L3210,0
oddball,inceptiontime,2,train,L3211,0
oddball,inceptiontime,2,train,L322,0
oddball,inceptiontime,2,train,L323,0
oddball,inceptiontime,2,train,L3236,1
oddball,inceptiontime,2,train,L3238,0
oddball,inceptiontime,2,train,L324,0
oddball,inceptiontime,2,train,L325,0
oddball,inceptiontime,2,train,L326,1
oddball,inceptiontime,2,train,L330,0
oddball,inceptiontime,2,train,L331,1
oddball,inceptiontime,2,train,L332,1
oddball,inceptiontime,2,train,L333,1
oddball,inceptiontime,2,train,L337,0
oddball,inceptiontime,2,train,L338,1
oddball,inceptiontime,2,train,L339,1
oddball,inceptiontime,2,train,L34,0
oddball,inceptiontime,2,train,L340,1
oddball,inceptiontime,2,train,L3403,1
oddball,inceptiontime,2,train,L3406,1
oddball,inceptiontime,2,train,L3407,0
oddball,inceptiontime,2,train,L3409,0
oddball,inceptiontime,2,train,L3411,1
oddball,inceptiontime,2,train,L3414,0
oddball,inceptiontime,2,train,L3415,0
oddball,inceptiontime,2,train,L3424,1
oddball,inceptiontime,2,train,L3426,1
oddball,inceptiontime,2,train,L3427,1
oddball,inceptiontime,2,train,L3428,0
oddball,inceptiontime,2,train,L3429,0
oddball,inceptiontime,2,train,L3430,0
oddball,inceptiontime,2,train,L3431,0
oddball,inceptiontime,2,train,L3432,0
oddball,inceptiontime,2,train,L3437,0
oddball,inceptiontime,2,train,L3438,1
oddball,inceptiontime,2,train,L3439,0
oddball,inceptiontime,2,train,L344,1
oddball,inceptiontime,2,train,L3441,1
oddball,inceptiontime,2,train,L3443,0
oddball,inceptiontime,2,train,L3444,0
oddball,inceptiontime,2,train,L3445,0
oddball,inceptiontime,2,train,L3446,1
oddball,inceptiontime,2,train,L3448,1
oddball,inceptiontime,2,train,L345,0
oddball,inceptiontime,2,train,L3452,1
oddball,inceptiontime,2,train,L3463,0
oddball,inceptiontime,2,train,L3464,0
oddball,inceptiontime,2,train,L3465,0
oddball,inceptiontime,2,train,L3467,0
oddball,inceptiontime,2,train,L347,0
oddball,inceptiontime,2,train,L3478,0
oddball,inceptiontime,2,train,L348,0
oddball,inceptiontime,2,train,L3481,0
oddball,inceptiontime,2,train,L3486,1
oddball,inceptiontime,2,train,L3488,0
oddball,inceptiontime,2,train,L349,0
oddball,inceptiontime,2,train,L3492,1
oddball,inceptiontime,2,train,L3493,1
oddball,inceptiontime,2,train,L3497,1
oddball,inceptiontime,2,train,L3498,0
oddball,inceptiontime,2,train,L3499,0
oddball,inceptiontime,2,train,L3500,0
oddball,inceptiontime,2,train,L3501,0
oddball,inceptiontime,2,train,L3502,0
oddball,inceptiontime,2,train,L3503,0
oddball,inceptiontime,2,train,L3505,1
oddball,inceptiontime,2,train,L3506,0
oddball,inceptiontime,2,train,L3507,0
oddball,inceptiontime,2,train,L3509,0
oddball,inceptiontime,2,train,L3510,1
oddball,inceptiontime,2,train,L3514,1
oddball,inceptiontime,2,train,L3516,0
oddball,inceptiontime,2,train,L3517,1
oddball,inceptiontime,2,train,L3518,0
oddball,inceptiontime,2,train,L3519,1
oddball,inceptiontime,2,train,L3520,1
oddball,inceptiontime,2,train,L3522,1
oddball,inceptiontime,2,train,L3528,0
oddball,inceptiontime,2,train,L3529,0
oddball,inceptiontime,2,train,L3530,1
oddball,inceptiontime,2,train,L3531,1
oddball,inceptiontime,2,train,L3532,0
oddball,inceptiontime,2,train,L3533,1
oddball,inceptiontime,2,train,L3534,1
oddball,inceptiontime,2,train,L3535,0
oddball,inceptiontime,2,train,L354,0
oddball,inceptiontime,2,train,L3540,0
oddball,inceptiontime,2,train,L3542,1
oddball,inceptiontime,2,train,L3543,0
oddball,inceptiontime,2,train,L3544,0
oddball,inceptiontime,2,train,L3545,0
oddball,inceptiontime,2,train,L3547,1
oddball,inceptiontime,2,train,L3548,0
oddball,inceptiontime,2,train,L3550,0
oddball,inceptiontime,2,train,L3552,1
oddball,inceptiontime,2,train,L3553,0
oddball,inceptiontime,2,train,L3554,0
oddball,inceptiontime,2,train,L3555,0
oddball,inceptiontime,2,train,L3559,0
oddball,inceptiontime,2,train,L356,1
oddball,inceptiontime,2,train,L3560,1
oddball,inceptiontime,2,train,L3561,0
oddball,inceptiontime,2,train,L3562,0
oddball,inceptiontime,2,train,L3563,0
oddball,inceptiontime,2,train,L3565,0
oddball,inceptiontime,2,train,L3566,0
oddball,inceptiontime,2,train,L3567,0
oddball,inceptiontime,2,train,L3568,0
oddball,inceptiontime,2,train,L357,1
oddball,inceptiontime,2,train,L3570,1
oddball,inceptiontime,2,train,L3571,1
oddball,inceptiontime,2,train,L3572,1
oddball,inceptiontime,2,train,L3573,0
oddball,inceptiontime,2,train,L3574,0
oddball,inceptiontime,2,train,L3575,0
oddball,inceptiontime,2,train,L3577,1
oddball,inceptiontime,2,train,L3578,0
oddball,inceptiontime,2,train,L3579,0
oddball,inceptiontime,2,train,L3580,0
oddball,inceptiontime,2,train,L3582,1
oddball,inceptiontime,2,train,L3584,1
oddball,inceptiontime,2,train,L3585,0
oddball,inceptiontime,2,train,L3586,0
oddball,inceptiontime,2,train,L3588,1
oddball,inceptiontime,2,train,L3589,0
oddball,inceptiontime,2,train,L359,1
oddball,inceptiontime,2,train,L3591,1
oddball,inceptiontime,2,train,L3592,1
oddball,inceptiontime,2,train,L3595,0
oddball,inceptiontime,2,train,L3597,0
oddball,inceptiontime,2,train,L3598,1
oddball,inceptiontime,2,train,L3599,1
oddball,inceptiontime,2,train,L36,0
oddball,inceptiontime,2,train,L3600,1
oddball,inceptiontime,2,train,L3603,1
oddball,inceptiontime,2,train,L3604,0
oddball,inceptiontime,2,train,L3606,0
oddball,inceptiontime,2,train,L3608,1
oddball,inceptiontime,2,train,L3609,0
oddball,inceptiontime,2,train,L361,0
oddball,inceptiontime,2,train,L3610,1
oddball,inceptiontime,2,train,L3611,1
oddball,inceptiontime,2,train,L3613,0
oddball,inceptiontime,2,train,L3614,0
oddball,inceptiontime,2,train,L3617,0
oddball,inceptiontime,2,train,L3618,1
oddball,inceptiontime,2,train,L3620,1
oddball,inceptiontime,2,train,L3622,0
oddball,inceptiontime,2,train,L3625,0
oddball,inceptiontime,2,train,L3626,0
oddball,inceptiontime,2,train,L3630,0
oddball,inceptiontime,2,train,L3631,0
oddball,inceptiontime,2,train,L3632,0
oddball,inceptiontime,2,train,L3633,1
oddball,inceptiontime,2,train,L3634,0
oddball,inceptiontime,2,train,L3635,1
oddball,inceptiontime,2,train,L3636,0
oddball,inceptiontime,2,train,L3637,0
oddball,inceptiontime,2,train,L3638,1
oddball,inceptiontime,2,train,L3640,0
oddball,inceptiontime,2,train,L3643,1
oddball,inceptiontime,2,train,L3644,0
oddball,inceptiontime,2,train,L3645,0
oddball,inceptiontime,2,train,L3646,0
oddball,inceptiontime,2,train,L3647,0
oddball,inceptiontime,2,train,L3649,0
oddball,inceptiontime,2,train,L3650,1
oddball,inceptiontime,2,train,L3651,0
oddball,inceptiontime,2,train,L3652,0
oddball,inceptiontime,2,train,L3653,1
oddball,inceptiontime,2,train,L3655,1
oddball,inceptiontime,2,train,L3656,0
oddball,inceptiontime,2,train,L3657,1
oddball,inceptiontime,2,train,L3658,1
oddball,inceptiontime,2,train,L3659,1
oddball,inceptiontime,2,train,L3660,1
oddball,inceptiontime,2,train,L3661,1
oddball,inceptiontime,2,train,L3662,1
oddball,inceptiontime,2,train,L3663,0
oddball,inceptiontime,2,train,L3664,1
oddball,inceptiontime,2,train,L3665,1
oddball,inceptiontime,2,train,L3666,1
oddball,inceptiontime,2,train,L3667,1
oddball,inceptiontime,2,train,L3668,0
oddball,inceptiontime,2,train,L3669,1
oddball,inceptiontime,2,train,L3670,1
oddball,inceptiontime,2,train,L3671,1
oddball,inceptiontime,2,train,L3672,0
oddball,inceptiontime,2,train,L3673,0
oddball,inceptiontime,2,train,L3674,0
oddball,inceptiontime,2,train,L3675,1
oddball,inceptiontime,2,train,L3676,1
oddball,inceptiontime,2,train,L3677,0
oddball,inceptiontime,2,train,L3679,1
oddball,inceptiontime,2,train,L3680,1
oddball,inceptiontime,2,train,L3681,0
oddball,inceptiontime,2,train,L3682,0
oddball,inceptiontime,2,train,L3683,0
oddball,inceptiontime,2,train,L3685,1
oddball,inceptiontime,2,train,L3686,1
oddball,inceptiontime,2,train,L3687,1
oddball,inceptiontime,2,train,L3688,0
oddball,inceptiontime,2,train,L3689,1
oddball,inceptiontime,2,train,L3690,1
oddball,inceptiontime,2,train,L3691,1
oddball,inceptiontime,2,train,L3693,1
oddball,inceptiontime,2,train,L3694,0
oddball,inceptiontime,2,train,L3696,0
oddball,inceptiontime,2,train,L3697,0
oddball,inceptiontime,2,train,L3698,1
oddball,inceptiontime,2,train,L37,0
oddball,inceptiontime,2,train,L3700,0
oddball,inceptiontime,2,train,L3701,1
oddball,inceptiontime,2,train,L3702,0
oddball,inceptiontime,2,train,L3704,0
oddball,inceptiontime,2,train,L3705,0
oddball,inceptiontime,2,train,L3706,0
oddball,inceptiontime,2,train,L3707,0
oddball,inceptiontime,2,train,L3708,0
oddball,inceptiontime,2,train,L3709,1
oddball,inceptiontime,2,train,L3710,0
oddball,inceptiontime,2,train,L3711,0
oddball,inceptiontime,2,train,L3712,1
oddball,inceptiontime,2,train,L3713,0
oddball,inceptiontime,2,train,L3715,1
oddball,inceptiontime,2,train,L3716,0
oddball,inceptiontime,2,train,L3717,1
oddball,inceptiontime,2,train,L3718,0
oddball,inceptiontime,2,train,L3720,1
oddball,inceptiontime,2,train,L3721,0
oddball,inceptiontime,2,train,L3723,1
oddball,inceptiontime,2,train,L3725,1
oddball,inceptiontime,2,train,L3726,1
oddball,inceptiontime,2,train,L3727,0
oddball,inceptiontime,2,train,L3729,0
oddball,inceptiontime,2,train,L3730,0
oddball,inceptiontime,2,train,L3731,1
oddball,inceptiontime,2,train,L3732,0
oddball,inceptiontime,2,train,L3736,0
oddball,inceptiontime,2,train,L3738,0
oddball,inceptiontime,2,train,L3739,0
oddball,inceptiontime,2,train,L3740,1
oddball,inceptiontime,2,train,L3742,0
oddball,inceptiontime,2,train,L3744,0
oddball,inceptiontime,2,train,L3747,1
oddball,inceptiontime,2,train,L3748,1
oddball,inceptiontime,2,train,L3749,0
oddball,inceptiontime,2,train,L3751,1
oddball,inceptiontime,2,train,L3752,0
oddball,inceptiontime,2,train,L3754,0
oddball,inceptiontime,2,train,L3757,1
oddball,inceptiontime,2,train,L3762,0
oddball,inceptiontime,2,train,L39,1
oddball,inceptiontime,2,train,L3932,0
oddball,inceptiontime,2,train,L3941,1
oddball,inceptiontime,2,train,L3942,1
oddball,inceptiontime,2,train,L3946,0
oddball,inceptiontime,2,train,L3948,0
oddball,inceptiontime,2,train,L3949,0
oddball,inceptiontime,2,train,L3950,1
oddball,inceptiontime,2,train,L3951,1
oddball,inceptiontime,2,train,L3952,0
oddball,inceptiontime,2,train,L3953,0
oddball,inceptiontime,2,train,L3960,0
oddball,inceptiontime,2,train,L3964,1
oddball,inceptiontime,2,train,L3966,0
oddball,inceptiontime,2,train,L3968,1
oddball,inceptiontime,2,train,L3969,0
oddball,inceptiontime,2,train,L3970,0
oddball,inceptiontime,2,train,L3971,0
oddball,inceptiontime,2,train,L3972,1
oddball,inceptiontime,2,train,L3974,1
oddball,inceptiontime,2,train,L3975,1
oddball,inceptiontime,2,train,L3976,1
oddball,inceptiontime,2,train,L3978,0
oddball,inceptiontime,2,train,L3981,1
oddball,inceptiontime,2,train,L3983,0
oddball,inceptiontime,2,train,L3987,0
oddball,inceptiontime,2,train,L3993,0
oddball,inceptiontime,2,train,L3994,0
oddball,inceptiontime,2,train,L3998,0
oddball,inceptiontime,2,train,L3999,0
oddball,inceptiontime,2,train,L4000,0
oddball,inceptiontime,2,train,L4001,1
oddball,inceptiontime,2,train,L4005,0
oddball,inceptiontime,2,train,L4007,1
oddball,inceptiontime,2,train,L4008,1
oddball,inceptiontime,2,train,L4009,0
oddball,inceptiontime,2,train,L4010,0
oddball,inceptiontime,2,train,L4011,0
oddball,inceptiontime,2,train,L4012,0
oddball,inceptiontime,2,train,L4013,0
oddball,inceptiontime,2,train,L4014,1
oddball,inceptiontime,2,train,L4018,1
oddball,inceptiontime,2,train,L4020,1
oddball,inceptiontime,2,train,L4021,0
oddball,inceptiontime,2,train,L4023,0
oddball,inceptiontime,2,train,L4024,1
oddball,inceptiontime,2,train,L4026,1
oddball,inceptiontime,2,train,L4029,1
oddball,inceptiontime,2,train,L4030,0
oddball,inceptiontime,2,train,L4034,1
oddball,inceptiontime,2,train,L4036,0
oddball,inceptiontime,2,train,L4039,0
oddball,inceptiontime,2,train,L4044,0
oddball,inceptiontime,2,train,L4045,0
oddball,inceptiontime,2,train,L4046,1
oddball,inceptiontime,2,train,L4047,1
oddball,inceptiontime,2,train,L4049,0
oddball,inceptiontime,2,train,L4050,0
oddball,inceptiontime,2,train,L4051,1
oddball,inceptiontime,2,train,L4052,0
oddball,inceptiontime,2,train,L4053,0
oddball,inceptiontime,2,train,L4054,1
oddball,inceptiontime,2,train,L4055,0
oddball,inceptiontime,2,train,L4056,1
oddball,inceptiontime,2,train,L4057,1
oddball,inceptiontime,2,train,L4058,1
oddball,inceptiontime,2,train,L4059,0
oddball,inceptiontime,2,train,L4060,1
oddball,inceptiontime,2,train,L4061,1
oddball,inceptiontime,2,train,L4063,0
oddball,inceptiontime,2,train,L4065,1
oddball,inceptiontime,2,train,L4068,0
oddball,inceptiontime,2,train,L4072,0
oddball,inceptiontime,2,train,L4073,0
oddball,inceptiontime,2,train,L4074,1
oddball,inceptiontime,2,train,L4075,0
oddball,inceptiontime,2,train,L4077,1
oddball,inceptiontime,2,train,L4078,1
oddball,inceptiontime,2,train,L4079,1
oddball,inceptiontime,2,train,L4080,0
oddball,inceptiontime,2,train,L4081,0
oddball,inceptiontime,2,train,L4082,0
oddball,inceptiontime,2,train,L4083,1
oddball,inceptiontime,2,train,L4084,1
oddball,inceptiontime,2,train,L4085,0
oddball,inceptiontime,2,train,L4087,0
oddball,inceptiontime,2,train,L4088,1
oddball,inceptiontime,2,train,L4090,0
oddball,inceptiontime,2,train,L4094,1
oddball,inceptiontime,2,train,L4095,1
oddball,inceptiontime,2,train,L4096,0
oddball,inceptiontime,2,train,L4098,1
oddball,inceptiontime,2,train,L4099,0
oddball,inceptiontime,2,train,L41,0
oddball,inceptiontime,2,train,L4100,1
oddball,inceptiontime,2,train,L4102,0
oddball,inceptiontime,2,train,L4103,0
oddball,inceptiontime,2,train,L4104,0
oddball,inceptiontime,2,train,L4106,0
oddball,inceptiontime,2,train,L4107,0
oddball,inceptiontime,2,train,L4108,0
oddball,inceptiontime,2,train,L4109,0
oddball,inceptiontime,2,train,L411,0
oddball,inceptiontime,2,train,L4110,0
oddball,inceptiontime,2,train,L4112,0
oddball,inceptiontime,2,train,L4113,0
oddball,inceptiontime,2,train,L4114,1
oddball,inceptiontime,2,train,L4115,1
oddball,inceptiontime,2,train,L4116,1
oddball,inceptiontime,2,train,L4118,0
oddball,inceptiontime,2,train,L414,0
oddball,inceptiontime,2,train,L416,0
oddball,inceptiontime,2,train,L417,0
oddball,inceptiontime,2,train,L418,0
oddball,inceptiontime,2,train,L419,0
oddball,inceptiontime,2,train,L4191,1
oddball,inceptiontime,2,train,L4199,0
oddball,inceptiontime,2,train,L4200,0
oddball,inceptiontime,2,train,L4201,0
oddball,inceptiontime,2,train,L4204,0
oddball,inceptiontime,2,train,L4205,0
oddball,inceptiontime,2,train,L4208,0
oddball,inceptiontime,2,train,L421,0
oddball,inceptiontime,2,train,L4210,1
oddball,inceptiontime,2,train,L4211,0
oddball,inceptiontime,2,train,L4212,1
oddball,inceptiontime,2,train,L4214,0
oddball,inceptiontime,2,train,L4218,0
oddball,inceptiontime,2,train,L4219,1
oddball,inceptiontime,2,train,L4220,0
oddball,inceptiontime,2,train,L4221,0
oddball,inceptiontime,2,train,L4222,0
oddball,inceptiontime,2,train,L4224,1
oddball,inceptiontime,2,train,L4227,1
oddball,inceptiontime,2,train,L4228,0
oddball,inceptiontime,2,train,L4229,0
oddball,inceptiontime,2,train,L4237,0
oddball,inceptiontime,2,train,L4239,1
oddball,inceptiontime,2,train,L4241,0
oddball,inceptiontime,2,train,L4242,0
oddball,inceptiontime,2,train,L4243,0
oddball,inceptiontime,2,train,L4245,0
oddball,inceptiontime,2,train,L4246,1
oddball,inceptiontime,2,train,L4247,0
oddball,inceptiontime,2,train,L4249,0
oddball,inceptiontime,2,train,L4250,1
oddball,inceptiontime,2,train,L4252,1
oddball,inceptiontime,2,train,L4254,1
oddball,inceptiontime,2,train,L426,0
oddball,inceptiontime,2,train,L4263,0
oddball,inceptiontime,2,train,L4268,0
oddball,inceptiontime,2,train,L4269,0
oddball,inceptiontime,2,train,L4270,0
oddball,inceptiontime,2,train,L4273,1
oddball,inceptiontime,2,train,L4275,1
oddball,inceptiontime,2,train,L4276,0
oddball,inceptiontime,2,train,L4278,0
oddball,inceptiontime,2,train,L428,0
oddball,inceptiontime,2,train,L4281,1
oddball,inceptiontime,2,train,L4282,1
oddball,inceptiontime,2,train,L4283,1
oddball,inceptiontime,2,train,L4288,0
oddball,inceptiontime,2,train,L4289,0
oddball,inceptiontime,2,train,L429,0
oddball,inceptiontime,2,train,L4294,0
oddball,inceptiontime,2,train,L4295,0
oddball,inceptiontime,2,train,L4298,0
oddball,inceptiontime,2,train,L4299,0
oddball,inceptiontime,2,train,L430,0
oddball,inceptiontime,2,train,L4301,0
oddball,inceptiontime,2,train,L4302,1
oddball,inceptiontime,2,train,L4303,0
oddball,inceptiontime,2,train,L4305,0
oddball,inceptiontime,2,train,L4306,0
oddball,inceptiontime,2,train,L431,0
oddball,inceptiontime,2,train,L4311,0
oddball,inceptiontime,2,train,L4312,0
oddball,inceptiontime,2,train,L4313,1
oddball,inceptiontime,2,train,L4314,0
oddball,inceptiontime,2,train,L4316,1
oddball,inceptiontime,2,train,L4317,0
oddball,inceptiontime,2,train,L4318,0
oddball,inceptiontime,2,train,L432,0
oddball,inceptiontime,2,train,L4320,0
oddball,inceptiontime,2,train,L4321,0
oddball,inceptiontime,2,train,L4322,1
oddball,inceptiontime,2,train,L4324,0
oddball,inceptiontime,2,train,L4325,1
oddball,inceptiontime,2,train,L4326,1
oddball,inceptiontime,2,train,L4327,1
oddball,inceptiontime,2,train,L4329,1
oddball,inceptiontime,2,train,L4331,0
oddball,inceptiontime,2,train,L4332,1
oddball,inceptiontime,2,train,L4333,1
oddball,inceptiontime,2,train,L4334,1
oddball,inceptiontime,2,train,L4335,1
oddball,inceptiontime,2,train,L4336,0
oddball,inceptiontime,2,train,L4339,0
oddball,inceptiontime,2,train,L434,0
oddball,inceptiontime,2,train,L4340,0
oddball,inceptiontime,2,train,L4341,1
oddball,inceptiontime,2,train,L4342,1
oddball,inceptiontime,2,train,L4343,1
oddball,inceptiontime,2,train,L4345,0
oddball,inceptiontime,2,train,L4347,1
oddball,inceptiontime,2,train,L4348,0
oddball,inceptiontime,2,train,L4349,0
oddball,inceptiontime,2,train,L435,0
oddball,inceptiontime,2,train,L4350,0
oddball,inceptiontime,2,train,L4351,1
oddball,inceptiontime,2,train,L4352,1
oddball,inceptiontime,2,train,L4353,0
oddball,inceptiontime,2,train,L4354,0
oddball,inceptiontime,2,train,L4355,0
oddball,inceptiontime,2,train,L4356,1
oddball,inceptiontime,2,train,L4357,0
oddball,inceptiontime,2,train,L4358,1
oddball,inceptiontime,2,train,L4359,1
oddball,inceptiontime,2,train,L436,0
oddball,inceptiontime,2,train,L4361,1
oddball,inceptiontime,2,train,L4362,1
oddball,inceptiontime,2,train,L4363,0
oddball,inceptiontime,2,train,L4365,0
oddball,inceptiontime,2,train,L4367,0
oddball,inceptiontime,2,train,L4368,1
oddball,inceptiontime,2,train,L437,0
oddball,inceptiontime,2,train,L4370,0
oddball,inceptiontime,2,train,L4373,1
oddball,inceptiontime,2,train,L4375,1
oddball,inceptiontime,2,train,L4376,1
oddball,inceptiontime,2,train,L4379,1
oddball,inceptiontime,2,train,L438,0
oddball,inceptiontime,2,train,L4380,1
oddball,inceptiontime,2,train,L4381,1
oddball,inceptiontime,2,train,L4385,0
